time,ax,ay,az (m/s^2),aT (m/s^2)
27.920888,8.3473,5.6625,2.2394,10.332
27.925056,8.0094,5.8697,2.2082,10.173
27.930053,7.9706,5.9450,2.2023,10.184
27.935978,8.0445,5.9670,2.2242,10.260
27.939360,8.0850,5.9430,2.2429,10.282
27.944508,8.0706,5.8895,2.1580,10.221
27.950645,7.9577,5.8452,2.0392,10.082
27.954544,7.8145,5.8655,1.9531,9.964
27.959040,7.6447,5.9723,1.8728,9.880
27.964048,7.2528,5.9210,1.7928,9.533
27.968427,7.2811,5.7658,1.7560,9.452
27.974016,7.4007,5.3910,1.7911,9.330
27.978427,7.5701,4.9820,1.8003,9.239
27.984131,7.6425,4.5810,1.7456,9.080
27.987597,7.5947,4.3047,1.7391,8.901
27.993360,7.4485,4.0070,1.6989,8.627
27.998387,7.3117,3.7953,1.6707,8.406
28.002987,7.1198,3.5809,1.6500,8.139
28.008153,7.0071,3.3635,1.6180,7.939
28.012468,6.7966,3.2146,1.6036,7.688
28.017463,6.4977,3.0912,1.6425,7.381
28.022599,6.2104,3.0363,1.7063,7.120
28.028355,5.8599,2.9377,1.7157,6.776
28.033840,5.5200,2.7976,1.7458,6.430
28.037129,5.1777,2.6593,1.7394,6.075
28.041163,4.9428,2.4891,1.6919,5.787
28.046591,4.8032,2.2844,1.6726,5.576
28.051076,4.6631,1.9327,1.6719,5.317
28.056492,4.5902,1.4743,1.6323,5.090
28.061020,4.4750,0.9713,1.5636,4.839
28.066286,4.3726,0.5763,1.2886,4.595
28.070307,4.1734,0.2317,1.0972,4.321
28.075672,3.9993,-0.0890,0.8196,4.083
28.080496,3.8466,-0.4580,0.5030,3.906
28.085801,3.7419,-0.8826,0.1553,3.848
28.090201,3.7741,-1.1620,-0.0392,3.949
28.094741,3.7405,-1.4782,-0.2357,4.029
28.099245,3.6822,-1.7404,-0.3957,4.092
28.104314,3.4661,-1.9775,-0.5694,4.031
28.109061,3.1068,-2.1440,-0.6564,3.831
28.114551,2.5874,-2.2543,-0.7070,3.504
28.118736,2.0467,-2.4065,-0.7664,3.251
28.124033,1.5160,-2.6173,-0.7720,3.122
28.128536,1.0411,-2.8937,-0.7573,3.167
28.133789,0.6105,-3.3050,-0.7267,3.439
28.138939,0.2054,-3.7146,-0.6655,3.779
28.143603,-0.1882,-4.0983,-0.5614,4.141
28.147974,-0.5338,-4.5040,-0.4550,4.558
28.152735,-0.8978,-4.9528,-0.3391,5.045
28.157584,-1.2773,-5.4803,-0.0939,5.628
28.162057,-1.6119,-5.9235,0.0271,6.139
28.167159,-2.0111,-6.2415,0.1770,6.560
28.171464,-2.4004,-6.5682,0.3628,7.002
28.177355,-2.8247,-6.8745,0.5761,7.454
28.181841,-3.2764,-7.3083,0.7665,8.046
28.186437,-3.8394,-7.7379,0.9812,8.694
28.191490,-4.5044,-8.1415,1.2109,9.383
28.196953,-5.1474,-8.4616,1.4035,10.003
28.201055,-5.8307,-8.6051,1.4516,10.495
28.207630,-6.4494,-8.6174,1.5337,10.872
28.213155,-7.1293,-8.5358,1.6445,11.242
28.216378,-7.9402,-8.7005,1.6444,11.893
28.220123,-7.6209,-8.6094,1.8520,11.646
28.227081,-8.0127,-8.5690,1.8942,11.884
28.229803,-8.6912,-8.3167,1.7288,12.153
28.235929,-9.3090,-7.7767,1.5530,12.229
28.239520,-9.9174,-7.1578,1.4720,12.319
28.245367,-10.3164,-6.6325,1.4238,12.347
28.249587,-10.6711,-6.2889,1.4129,12.467
28.256138,-10.9640,-6.0499,1.3576,12.596
28.258779,-11.3780,-6.2964,1.4717,13.087
28.264208,-11.0137,-8.1190,1.4806,13.763
28.268980,-11.6340,-8.2041,1.1346,14.281
28.273516,-12.1691,-6.7843,1.0451,13.972
28.278313,-12.5313,-5.5834,0.6827,13.736
28.283664,-13.3567,-5.1889,-0.2682,14.332
28.288534,-13.8489,-5.7145,-1.2109,15.030
28.293308,-14.0728,-5.7963,-1.9017,15.338
28.297955,-13.9923,-5.6403,-2.2895,15.259
28.302774,-14.1092,-5.1701,-2.5949,15.249
28.307534,-14.0602,-5.5400,-2.7373,15.358
28.312730,-14.2420,-6.1986,-3.1646,15.852
28.317776,-14.2526,-6.7368,-3.3803,16.123
28.322029,-14.8538,-7.0118,-3.8497,16.871
28.327032,-11.9646,-4.3224,-3.0143,13.074
28.332136,-17.5515,-5.5806,-3.7708,18.799
28.336719,-19.8215,-5.8839,-4.5196,21.165
28.341812,-17.4972,-4.2596,-4.5536,18.575
28.346275,-16.9008,-3.3147,-5.0124,17.937
28.351353,-13.7252,-1.1096,-4.5918,14.515
28.356527,-11.3535,1.0811,-5.0566,12.476
28.360413,-8.0011,2.2185,-3.7398,9.106
28.366515,-4.8399,1.4541,-3.1815,5.972
28.370985,-1.8821,0.2011,-2.7213,3.315
28.375976,0.9533,-0.4766,-1.9435,2.217
28.380238,2.0504,-5.0058,-0.0330,5.409
28.386208,12.3620,-12.9642,-3.5278,18.257
28.389648,16.2503,-9.6937,0.0096,18.922
28.394489,15.3309,0.0706,3.4704,15.719
28.400678,14.2587,6.0259,5.7540,16.515
28.404111,13.0336,6.3004,-2.2416,14.649
28.408551,7.9910,3.8284,2.0459,9.094
28.414264,1.6649,-2.5368,4.1214,5.118
28.419052,-5.5862,-9.7768,4.5769,12.155
28.423611,-12.7174,-10.9501,2.1415,16.918
28.428514,-12.3779,-5.7974,-1.9173,13.802
28.433699,-8.4654,-0.3463,-3.7504,9.265
28.438028,-2.6283,2.1207,-4.4611,5.595
28.443050,1.6716,1.5130,-1.8572,2.921
28.447675,3.1056,-0.2886,0.7887,3.217
28.452580,2.5942,-1.8123,1.1039,3.352
28.457458,1.7989,-0.9277,0.6105,2.114
28.462658,0.4317,0.7505,-0.6948,1.110
28.467561,-0.8158,1.1941,-1.4498,2.048
28.471667,-1.9325,0.4073,-0.6630,2.083
28.478283,-0.3194,-0.8612,-1.8064,2.026
28.482024,-0.9400,-0.3688,2.3100,2.521
28.486257,-0.6482,0.8376,0.4543,1.152
28.491772,-0.3286,0.0002,0.3401,0.473
28.497024,-0.1287,-0.1954,0.4329,0.492
28.501126,-0.1284,0.2455,-0.0803,0.288
28.506342,-0.1600,0.4662,-0.5271,0.722
28.510199,-0.2892,-0.0044,-0.7588,0.812
28.515988,-0.1737,-0.3009,-0.7310,0.809
28.520002,-0.0790,-1.0280,0.6983,1.245
28.526250,0.7114,0.5885,0.2625,0.960
28.529709,0.6267,1.9389,0.4705,2.091
28.535864,0.0470,0.5325,-0.2506,0.590
28.539058,0.0217,-0.0333,0.1092,0.116
28.545117,-0.1903,0.2026,0.1696,0.326
28.549316,-0.1937,0.3713,0.1511,0.445
28.556003,-0.0930,0.3155,-0.0999,0.344
28.558638,0.7737,-2.0928,-1.9467,2.961
28.563799,0.9434,1.9146,1.8301,2.812
28.568479,-0.2202,1.9253,-1.2760,2.320
28.573556,0.6131,0.1184,-0.3407,0.711
28.578350,0.5647,-0.1945,-0.3349,0.685
28.583231,0.7101,0.4423,-0.1553,0.851
28.589132,0.8340,0.2390,-0.0600,0.870
28.593448,0.9391,0.0503,0.1473,0.952
28.597673,0.8759,0.0207,0.1233,0.885
28.602540,0.7163,-2.4407,-0.3735,2.571
28.607235,0.5909,1.8845,1.4631,2.458
28.612727,-0.7847,0.4195,-0.6829,1.122
28.617531,-0.4862,-0.6350,-0.1504,0.814
28.621809,-0.4308,-0.1415,-0.3165,0.553
28.626931,-0.1774,-0.0097,-0.1331,0.222
28.631639,-0.1176,-0.1315,-0.1366,0.223
28.636463,-0.1769,-0.0951,0.1714,0.264
28.641244,-0.3337,-0.2811,-0.0256,0.437
28.646298,-0.3980,-0.3474,0.1416,0.547
28.650545,-0.4083,-0.0624,0.0552,0.417
28.656398,-0.2829,-0.1342,0.1722,0.357
28.661016,-0.1290,-0.2250,0.2939,0.392
28.665279,-0.0824,-0.2056,0.3417,0.407
28.670369,-0.1360,-0.1503,0.1645,0.261
28.677439,-0.1949,-0.2745,0.1357,0.363
28.679474,-0.0894,0.0245,-0.0144,0.094
28.684171,0.1259,-0.0354,0.0940,0.161
28.690286,0.3439,-0.1359,-0.0584,0.374
28.694917,0.4424,-0.0664,-0.1509,0.472
28.699362,0.4718,0.0413,-0.2031,0.515
28.703624,0.3958,0.0173,-0.1929,0.441
28.709357,0.3197,-0.0281,-0.0749,0.330
28.713905,0.3774,0.0938,-0.2558,0.465
28.718771,0.4925,0.4547,-0.0872,0.676
28.723465,0.4951,0.2532,-0.0722,0.561
28.728658,0.4692,0.0950,-0.0214,0.479
28.733066,0.3121,0.1643,-0.0543,0.357
28.737354,0.1762,0.1926,-0.0325,0.263
28.742086,0.2669,0.2494,-0.0041,0.365
28.748513,0.3240,0.3587,0.2371,0.538
28.752152,0.2857,0.3532,0.2129,0.502
28.757023,0.3221,0.1255,0.2390,0.420
28.762126,0.0790,0.0989,0.1118,0.169
28.766487,-0.1329,0.1058,0.1140,0.205
28.771303,-0.2303,0.0887,-0.0295,0.249
28.776687,-0.1609,0.1073,-0.0748,0.207
28.782189,0.0423,0.1593,-0.0795,0.183
28.786634,0.0565,0.2066,-0.1104,0.241
28.790714,-0.0798,-0.0379,-0.1076,0.139
28.796673,-0.2765,-0.1818,-0.1947,0.384
28.800279,0.4713,-0.7909,-2.1426,2.332
28.806220,-0.1204,-0.4408,2.3915,2.435
28.809937,-1.3540,2.0791,-0.8319,2.617
28.814817,-0.3548,-0.4423,-0.4111,0.700
28.819854,-0.0586,-0.4854,-0.1764,0.520
28.826155,0.1297,0.3467,-0.2196,0.430
28.829124,0.3369,0.1208,-0.1869,0.404
28.834996,0.3745,0.0697,-0.0499,0.384
28.838836,0.3146,0.1359,0.2663,0.434
28.844235,0.3719,-0.0202,-0.0552,0.376
28.849108,0.0819,0.2303,-0.2591,0.356
28.854006,0.2705,0.2414,-0.2115,0.420
28.858627,0.4043,0.1594,0.0445,0.437
28.863518,0.4355,0.1396,0.0514,0.460
28.868636,0.4307,0.1295,0.1733,0.482
28.873585,0.5143,0.1003,0.1591,0.548
28.878002,0.5265,0.0736,0.1423,0.550
28.882795,0.5126,0.1234,0.1111,0.539
28.887402,0.4985,0.0967,0.0323,0.509
28.892696,0.7037,0.1559,0.1142,0.730
28.898376,1.0807,0.0220,-0.2895,1.119
28.902773,0.5236,-0.5778,1.6080,1.787
28.906746,-0.0889,1.3288,0.1603,1.341
28.911988,-0.1840,-0.3968,0.0840,0.445
28.916413,-0.4655,-0.4535,0.0204,0.650
28.922133,-0.3337,0.2573,-0.1000,0.433
28.927139,0.0410,0.1182,-0.2922,0.318
28.931313,0.4153,0.2566,-0.2282,0.539
28.936152,0.5010,0.2446,-0.1424,0.575
28.941179,0.2145,-0.0184,-0.0569,0.223
28.946332,-0.0494,-0.1685,-0.1221,0.214
28.950409,-0.4143,-0.0627,-0.1293,0.439
28.955028,-0.2939,-0.0719,-0.1960,0.361
28.959900,-0.1810,-0.0261,-0.0427,0.188
28.965882,-0.0078,-0.0184,0.1421,0.143
28.970358,-0.0758,-0.1326,0.2142,0.263
28.975711,0.6212,-0.6809,-0.6450,1.125
28.979702,0.7545,-1.1618,3.4039,3.675
28.984254,-0.0096,2.3175,0.2822,2.335
28.989906,0.7800,-0.2360,-0.2035,0.840
28.995847,0.7240,0.5661,-0.0132,0.919
28.998731,0.5089,0.6742,0.1226,0.854
29.003264,0.3722,-0.0330,0.3256,0.496
29.008230,0.2451,-0.1104,0.4543,0.528
29.013251,0.1549,-0.1138,0.5595,0.592
29.018765,0.4319,0.0382,0.3622,0.565
29.023090,1.0251,0.2739,0.1747,1.075
29.027773,1.3597,0.3758,-0.0346,1.411
29.033355,1.0998,0.1221,-0.0923,1.110
29.039164,1.0288,-1.6941,-1.6201,2.560
29.042238,1.1185,0.1410,2.5823,2.818
29.046810,-1.0996,1.3802,-2.2880,2.889
29.052355,0.6227,0.0534,1.4308,1.561
29.057503,-1.2933,1.3099,-0.9292,2.062
29.061778,-0.4697,-0.0297,-0.4549,0.655
29.066365,-0.0154,-0.2840,0.0384,0.287
29.072498,0.4553,0.2015,0.2904,0.576
29.076131,0.7301,-0.1313,0.3816,0.834
29.081216,0.3703,-0.1098,0.3994,0.556
29.087153,0.0413,0.0838,0.1238,0.155
29.090620,-0.0479,-0.2942,0.5470,0.623
29.096767,0.0166,-0.2388,0.5491,0.599
29.100295,-0.0570,-0.1737,0.2816,0.336
29.105933,-0.0588,-0.2044,0.0677,0.223
29.110613,-0.0516,-0.2302,0.1819,0.298
29.115025,-0.0737,-0.0457,0.2097,0.227
29.119277,0.2224,0.0024,0.3578,0.421
29.125916,0.4598,-0.0594,0.1377,0.484
29.129422,0.5432,-0.1446,0.3629,0.669
29.135778,0.3240,-0.2942,0.1958,0.479
29.138847,-0.0758,-0.3405,0.1466,0.378
29.143898,-0.3942,-0.3840,0.1432,0.569
29.149089,-0.9548,-1.1115,0.1835,1.477
29.153714,-0.2198,-0.1309,0.1984,0.324
29.158273,-0.3741,0.3988,-0.2859,0.617
29.163192,-0.0160,0.1197,-0.2006,0.234
29.168346,0.0531,-0.1781,-0.0848,0.204
29.172931,-0.1625,-0.1287,0.1809,0.275
29.177776,-0.5252,0.1483,0.3677,0.658
29.182502,0.0833,-0.1059,0.0908,0.162
29.187019,0.1265,0.0871,-0.0820,0.174
29.192839,0.6472,-0.1271,-0.1472,0.676
29.197419,1.0598,0.1132,0.3306,1.116
29.201927,0.8406,0.1886,0.9756,1.302
29.207021,1.3173,-0.1107,1.2240,1.802
29.214624,1.2873,-1.1216,0.8697,1.916
29.216505,1.3904,-1.4039,0.7998,2.132
29.221365,1.9684,-1.2813,1.1486,2.614
29.227192,1.5857,-1.1351,1.3162,2.353
29.231302,3.4209,-0.2780,1.4576,3.729
29.235816,2.3129,-1.2360,0.2976,2.639
29.240851,2.4810,-2.5435,1.4664,3.844
29.246628,3.2513,-4.9217,-0.0820,5.899
29.249978,1.6331,-5.7115,-0.8536,6.001
29.257197,2.1282,-4.2696,-0.9247,4.859
29.259943,0.8091,-4.3871,-0.1925,4.465
29.265469,4.4123,-2.5920,-1.6573,5.379
29.269893,3.8313,-3.0517,-0.3515,4.911
29.276418,3.7439,-3.7764,-0.5124,5.342
29.279002,2.9183,-4.6127,-0.5475,5.486
29.284750,2.1241,-4.9822,-0.7671,5.470
29.288863,2.5015,-4.7353,-1.7401,5.631
29.293680,2.4663,-3.9492,-1.4201,4.868
29.299100,3.9296,-3.0480,-2.4381,5.539
29.303599,4.2751,-2.8448,-1.1458,5.261
29.308797,4.6420,-2.5857,-0.4816,5.335
29.312784,4.8551,-2.7229,-0.0934,5.567
29.317696,4.1528,-3.5405,0.1861,5.460
29.323603,3.8557,-3.7444,0.4407,5.393
29.327581,3.5870,-3.5743,0.4260,5.082
29.332648,3.8484,-3.3944,0.3792,5.145
29.337193,4.2736,-3.1358,1.0014,5.394
29.342296,5.1326,-3.0547,1.3026,6.113
29.348430,5.5994,-3.1134,0.9740,6.480
29.351800,6.2431,-3.6418,1.1825,7.324
29.370640,6.6100,-4.7166,1.1182,8.197
29.371802,6.0320,-5.1872,0.7063,7.987
29.372632,5.6837,-4.8444,0.4313,7.481
29.373453,5.5597,-4.4788,0.1444,7.141
29.376321,5.2172,-4.3784,0.1231,6.812
29.380627,4.1685,-4.5886,0.2233,6.203
29.387056,4.2152,-4.7646,0.6051,6.390
29.390774,3.8111,-5.2579,0.8062,6.544
29.394839,3.7797,-5.3130,0.9463,6.589
29.400014,3.7433,-5.1274,1.1871,6.458
29.404722,3.3654,-5.0062,1.0961,6.131
29.409349,3.2263,-4.4282,0.8940,5.551
29.415658,2.5212,-4.0037,0.9909,4.834
29.419676,2.6006,-3.5007,0.9754,4.469
29.425460,2.6918,-2.9363,0.8634,4.076
29.428945,2.7860,-2.4921,1.2455,3.940
29.434868,2.4434,-2.5388,1.5689,3.857
29.438609,2.0200,-2.9770,1.5839,3.931
29.444257,2.0569,-3.2838,1.8022,4.273
29.450016,2.3501,-3.3979,1.8876,4.542
29.453849,2.8680,-3.3099,2.1205,4.866
29.457991,3.6185,-3.4657,1.8522,5.342
29.463073,4.0110,-3.2692,1.4810,5.382
29.467459,4.4911,-2.7200,0.8819,5.324
29.472911,5.6028,-1.9394,0.2983,5.936
29.477925,7.2170,-1.1243,0.0511,7.304
29.483128,9.0766,-0.0110,0.1125,9.077
29.487143,10.8296,1.1617,0.2453,10.894
29.491631,11.6199,2.0538,0.5076,11.811
29.496736,9.1586,1.7750,0.9480,9.377
29.502356,8.2119,1.7201,0.9974,8.449
29.506060,8.6179,2.5440,0.6064,9.006
29.511909,8.8005,4.2029,0.2723,9.756
29.516802,8.5217,5.9629,0.5154,10.414
29.520732,9.0159,6.7240,1.4536,11.341
29.526016,9.8986,6.2288,2.1991,11.900
29.530402,10.3525,5.2268,2.2060,11.805
29.535782,9.8791,4.5568,1.5515,10.989
29.540546,9.1459,4.7108,0.9912,10.335
29.545763,8.8999,5.4154,0.8087,10.449
29.549960,8.9896,6.0454,1.0722,10.886
29.554900,8.9942,6.2027,1.2665,10.999
29.560309,8.8579,6.0774,1.2077,10.810
29.565010,8.7314,5.8732,0.9871,10.569
29.569488,8.6117,5.7672,0.8918,10.403
29.576681,8.5967,5.8478,0.8590,10.433
29.578802,8.5211,5.9689,0.9031,10.443
29.584777,8.4397,6.0130,0.9042,10.402
29.589337,8.4247,5.9919,0.8266,10.371
29.593174,8.2081,5.9100,0.9353,10.158
29.598425,8.2292,5.7999,0.9213,10.110
29.603238,7.9599,5.5438,1.1005,9.762
29.608615,7.9516,5.4614,1.1691,9.717
29.612512,7.7505,5.0186,1.1973,9.311
29.618127,7.5378,5.2301,1.2638,9.261
29.622817,7.4748,5.1736,1.1894,9.168
29.627306,6.9816,4.7040,1.3716,8.529
29.632827,7.0982,5.1704,1.2532,8.871
29.638075,6.7417,4.9953,1.2386,8.482
29.642306,6.4481,4.5716,1.2681,8.005
29.647009,6.4179,4.6382,1.2920,8.023
29.651096,6.2400,4.4578,1.3365,7.784
29.657871,6.0843,4.1882,1.3683,7.512
29.661963,5.9916,3.8963,1.4069,7.284
29.665797,5.8779,3.5246,1.3882,6.993
29.671012,5.7603,3.0872,1.4699,6.699
29.677127,5.6150,2.6199,1.5489,6.387
29.680149,5.4227,2.2255,1.5922,6.074
29.686176,5.1999,1.9419,1.6194,5.782
29.690170,4.8606,1.7091,1.6566,5.412
29.695739,4.5033,1.4501,1.6146,4.999
29.700241,4.2091,1.0812,1.4361,4.577
29.705304,3.9445,0.7194,1.3102,4.218
29.709169,3.7338,0.4912,1.1623,3.941
29.715588,3.4887,0.3459,1.0257,3.653
29.727246,3.2407,0.0729,0.7809,3.334
29.727922,2.9516,-0.2587,0.5498,3.013
29.730183,2.6724,-0.5939,0.3996,2.767
29.736701,2.3581,-0.9377,0.2490,2.550
29.741445,1.8391,-1.3595,0.3014,2.307
29.743114,1.3912,-1.6990,0.1477,2.201
29.748621,0.8501,-2.2147,0.1379,2.376
29.754834,0.3770,-2.8131,0.1066,2.840
29.759669,-0.1585,-3.3840,0.1474,3.391
29.765297,-0.7050,-4.0014,0.2339,4.070
29.769984,-1.2616,-4.6170,0.3448,4.799
29.772272,-1.8127,-5.2425,0.4347,5.564
29.780095,-2.3359,-5.8368,0.5280,6.309
29.783199,-2.8848,-6.4974,0.6268,7.137
29.788394,-3.4820,-7.1424,0.7121,7.978
29.792820,-4.0651,-7.7353,0.7029,8.767
29.799174,-4.6817,-8.2974,0.5126,9.541
29.803259,-5.8185,-9.1415,0.6382,10.855
29.808331,-8.6679,-11.2197,1.4586,14.253
29.813253,-8.3047,-12.3811,1.1917,14.956
29.817312,-8.8352,-12.4325,1.0757,15.290
29.820562,-11.0897,-11.9921,1.1401,16.373
29.829949,-12.3984,-11.9625,0.9969,17.257
29.832932,-12.7159,-11.8671,0.7992,17.412
29.837253,-13.7330,-11.5599,0.4864,17.957
29.841675,-14.8387,-10.9421,0.4626,18.443
29.845307,-16.1139,-10.3293,0.2637,19.142
29.849877,-16.4373,-9.8386,0.1788,19.158
29.857497,-16.4023,-9.4002,0.1692,18.906
29.861295,-15.9450,-8.7010,-0.3215,18.167
29.867932,-15.1137,-8.5774,0.5941,17.388
29.870223,-18.7100,-10.3578,-0.3580,21.389
29.874912,-19.8245,-10.6616,-1.2993,22.547
29.880369,-19.6675,-9.7591,-1.5725,22.012
29.885597,-20.1372,-8.9817,-1.6931,22.114
29.890351,-21.0761,-8.5794,-2.7682,22.923
29.895628,-17.8927,-4.4783,-3.6393,18.800
29.899675,-21.8163,-5.9345,-3.7288,22.914
29.906094,-21.9233,-5.8556,-4.5038,23.134
29.909126,-21.9714,-6.7777,-5.9432,23.749
29.914839,-21.4934,-7.6182,-5.5335,23.465
29.918668,-21.7252,-8.8633,-6.9061,24.459
29.921870,-14.7891,-6.4583,-8.4492,18.216
29.928080,-8.3027,0.0829,-5.2494,9.823
29.936134,-10.2147,3.9319,-4.0004,11.653
29.937762,-9.1619,3.4477,-6.2483,11.613
29.944617,-3.6210,-11.8767,-13.3432,18.227
29.947260,8.6827,-19.6556,-7.4907,22.756
29.951814,6.6681,-13.8660,11.0454,18.940
29.957774,13.8473,2.1517,9.4735,16.915
29.962317,14.3454,9.0857,7.3380,18.498
29.966924,12.6318,4.5129,2.7841,13.700
29.970049,7.4092,-4.2815,2.1389,8.821
29.977509,-1.1311,-9.2515,0.6506,9.343
29.982658,-7.6869,-6.5413,-3.7295,10.760
29.986271,-8.4546,0.4745,-6.0403,10.401
29.991615,-5.1835,2.7802,-4.8641,7.633
29.997251,-1.7882,0.1765,-1.5060,2.345
30.000717,0.9640,-3.0281,3.5002,4.728
30.006302,4.1376,-2.3495,3.4701,5.889
30.010920,3.1118,0.5369,2.3338,3.927
30.015040,2.0572,0.3807,-1.3752,2.504
30.018216,0.5099,2.0832,-0.1204,2.148
30.023339,-1.0087,2.0677,-0.7934,2.434
30.029102,-0.1332,0.9650,2.0829,2.299
30.034664,-1.3639,0.1252,1.1697,1.801
30.039612,-1.6185,-0.3175,-0.0326,1.650
30.043424,-0.7088,-0.4425,0.0358,0.836
30.047118,-0.0896,-0.2548,-0.0630,0.277
30.054171,1.0996,-0.3697,-1.2453,1.702
30.058590,0.9152,0.3024,1.8548,2.090
30.063507,-0.2924,2.0211,-0.4763,2.097
30.067665,0.2761,0.9256,-2.4623,2.645
30.071964,0.9805,-0.8095,0.8194,1.513
30.078491,0.4690,0.6970,1.0230,1.324
30.083099,-0.1362,1.4109,-0.0064,1.417
30.088010,0.1865,1.1537,0.7174,1.371
30.092784,0.2162,0.3268,0.0486,0.395
30.099974,0.1950,-0.9486,-0.1432,0.979
30.103141,0.1557,-0.6441,-0.1895,0.689
30.108159,-0.0650,-0.4261,-0.4414,0.617
30.113855,-0.0423,-0.2253,-0.6984,0.735
30.117423,0.0435,0.1185,-0.1179,0.173
30.120213,0.3008,0.2560,0.0485,0.398
30.125809,0.3427,0.1997,0.1165,0.413
30.133808,0.1604,0.0097,0.2970,0.338
30.137164,-0.0400,-0.1153,0.3367,0.358
30.143520,-0.2331,-0.3669,0.4622,0.635
30.144876,-0.1309,-0.3579,0.5422,0.663
30.149868,0.1038,0.2343,0.2084,0.330
30.156605,0.4292,0.2637,0.2523,0.563
30.161185,0.7587,-0.0730,0.5386,0.933
30.166046,0.9295,-2.1353,1.4857,2.762
30.168430,0.4709,2.1360,-0.5041,2.245
30.173963,0.2334,0.2085,1.2534,1.292
30.179779,-1.1169,-1.8186,-1.0073,2.360
30.186292,-0.6671,1.2701,0.3236,1.471
30.190185,-0.8502,0.9682,-1.0547,1.665
30.196315,0.1552,-0.3447,-0.5549,0.671
30.199110,0.6290,-0.0922,-0.2255,0.675
30.204667,0.4212,0.0645,-0.0166,0.426
30.208917,0.1380,-0.3050,0.0290,0.336
30.213691,-0.1929,-0.5210,-0.0313,0.556
30.219397,-0.3378,-0.1679,-0.2185,0.436
30.222764,-0.2110,0.1630,-0.3174,0.415
30.228544,0.1277,0.2063,-0.1963,0.312
30.233267,0.4732,0.4266,-0.1091,0.646
30.238551,0.4485,0.3813,-0.0103,0.589
30.242636,0.1307,0.0541,-0.0337,0.145
30.245915,-0.3113,-0.1580,-0.0406,0.351
30.252738,-0.5314,-0.1476,-0.1238,0.565
30.259481,-0.4199,0.0155,-0.2641,0.496
30.263258,0.0208,0.0994,-0.1318,0.166
30.267104,0.5811,0.2575,0.2252,0.674
30.270502,0.6832,0.2602,0.4622,0.865
30.275580,0.3156,-0.1408,0.5220,0.626
30.282552,-0.1107,-0.2926,0.1704,0.356
30.286166,-0.3865,-0.2338,-0.0797,0.459
30.292304,-0.2490,-0.0246,-0.2503,0.354
30.298119,0.0030,0.1724,-0.1219,0.211
30.301040,0.4079,0.1277,0.1026,0.440
30.305738,0.6529,0.3246,0.0374,0.730
30.312914,0.4588,0.1845,0.0533,0.497
30.317438,0.0747,-0.1849,0.1145,0.230
30.319502,-0.1671,-0.4197,-0.2090,0.498
30.323771,-0.4352,-1.8617,-1.8204,2.640
30.330373,1.3038,1.1618,1.6845,2.426
30.334909,-0.5465,2.1916,-0.8358,2.408
30.340116,0.3419,-0.1082,-0.0354,0.360
30.343358,0.3778,-0.5516,0.0353,0.670
30.348807,0.1461,0.1438,0.0659,0.215
30.354147,0.2377,0.1067,0.0411,0.264
30.359452,0.2191,-0.0547,-0.1324,0.262
30.364010,0.2917,0.2169,0.0246,0.364
30.375629,0.4549,0.2418,0.1171,0.528
30.376376,0.5772,0.2141,0.2049,0.649
30.376905,0.5995,0.0694,0.1415,0.620
30.384172,0.3362,-0.1179,0.2192,0.418
30.387912,0.0575,-0.2762,0.2540,0.380
30.393655,0.2295,-0.4835,0.0309,0.536
30.397042,1.5189,-0.4616,1.0562,1.907
30.403143,-0.2256,2.0753,-0.1726,2.095
30.407938,0.0974,0.2594,-0.3812,0.471
30.412766,0.0390,-0.7242,-0.2630,0.772
30.417219,0.0218,-0.0040,-0.0962,0.099
30.420038,0.3667,0.0197,0.4124,0.552
30.425962,0.1984,-0.4107,0.0088,0.456
30.432053,-0.0892,-0.3874,0.0984,0.410
30.436711,1.1519,-1.3981,0.4157,1.859
30.442579,0.9395,2.0708,1.3672,2.653
30.444096,0.2492,0.7339,0.4270,0.885
30.449700,0.4089,-0.7969,0.4374,0.997
30.457657,0.2284,-0.5203,0.4958,0.754
30.461328,0.2683,-0.1862,0.8708,0.930
30.466414,0.8489,-0.4430,0.5473,1.103
30.469917,0.3532,-0.0442,0.2846,0.456
30.473503,0.3045,-0.0407,0.4240,0.524
30.479898,0.2571,-0.2259,0.3270,0.473
30.485471,0.0541,-0.6501,-0.1336,0.666
30.490034,0.2178,0.1315,0.1531,0.297
30.495782,-0.0966,-0.0753,-0.2124,0.245
30.499021,-0.1072,-0.5044,-0.2327,0.566
30.504654,0.2383,-0.5790,-0.0732,0.630
30.510188,0.1921,-0.4981,-0.1098,0.545
30.514488,0.7085,-0.4745,0.0719,0.856
30.518531,0.4256,-0.7735,0.3408,0.946
30.521722,0.3010,-1.0693,0.0865,1.114
30.529015,0.5704,-0.9533,0.0697,1.113
30.534031,0.5738,-1.0021,0.0569,1.156
30.537926,0.5910,-0.8826,-0.2065,1.082
30.542181,0.2734,-0.3778,-0.2913,0.550
30.546155,2.0707,-0.7790,0.3503,2.240
30.550813,0.5655,-2.0325,-0.0217,2.110
30.557742,-0.9454,-3.4734,-0.1226,3.602
30.562342,3.2813,-1.5728,-1.0801,3.796
30.567007,1.6678,-1.3696,-0.2546,2.173
30.569817,-0.1720,-2.0013,-0.7869,2.157
30.575086,1.0209,-2.1829,-0.7652,2.528
30.582336,3.3001,-1.8199,-1.2770,3.979
