time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
21.030733,5.2142,-3.3746,1.6491,6.426
21.034948,6.1808,-2.5181,0.4327,6.688
21.039679,6.2926,-1.4156,-0.7204,6.490
21.044581,5.6008,-0.5752,-1.6035,5.854
21.050411,4.4421,-0.0618,-1.7210,4.764
21.054787,3.3180,0.3900,-1.4693,3.650
21.059626,2.3430,0.8280,-1.0853,2.712
21.064415,1.6088,1.1927,-0.6884,2.118
21.068752,1.0086,1.4150,-0.3346,1.770
21.075038,0.3165,1.5025,-0.1962,1.548
21.079552,-0.4294,1.3673,-0.1485,1.441
21.083639,-1.1303,1.0647,-0.1284,1.558
21.088318,-1.7003,0.6526,-0.1638,1.829
21.093618,-1.9275,0.4324,-0.4122,2.018
21.098456,-1.9639,0.3393,-0.7815,2.141
21.103342,-1.7672,0.3107,-0.9055,2.010
21.110891,-1.4798,0.3729,-0.8479,1.746
21.113287,-1.1212,0.4326,-0.6109,1.348
21.117985,-0.8282,0.5114,-0.2312,1.000
21.122122,-0.5842,0.5757,0.3795,0.904
21.127033,-0.4463,0.6949,0.8553,1.189
21.132498,-0.3642,0.7899,1.2022,1.484
21.136411,-0.3833,0.9349,1.3329,1.673
21.141337,-0.4266,1.0052,1.1967,1.620
21.146377,-0.5182,1.0917,0.7665,1.431
21.151672,-0.5790,1.1176,0.4741,1.345
21.156418,-0.7042,1.1284,0.1472,1.338
21.162109,-0.8592,1.1598,-0.2767,1.470
21.165668,-1.0860,1.0421,-0.5479,1.602
21.171995,-1.2428,0.9045,-0.7684,1.718
21.176195,-1.4082,0.8907,-0.9800,1.933
21.179857,-1.5436,0.9145,-1.1785,2.147
21.184669,-1.6847,0.9710,-1.3099,2.345
21.189682,-1.7579,1.0627,-1.2961,2.429
21.194205,-1.7469,1.1466,-1.1617,2.391
21.199360,-1.7453,1.1680,-0.9192,2.292
21.205783,-1.6961,1.1316,-0.6101,2.128
21.209927,-1.5663,0.9853,-0.2041,1.862
21.213865,-1.3521,0.7819,0.2794,1.587
21.219352,-1.0209,0.6339,0.7450,1.414
21.223660,-0.6043,0.5387,1.0985,1.365
21.229019,-0.2128,0.5032,1.1450,1.269
21.233396,0.1990,0.3956,1.2065,1.285
21.238303,0.5832,0.4025,1.1975,1.391
21.243663,0.9019,0.2749,1.1519,1.489
21.248417,1.2034,0.1634,1.0531,1.607
21.253061,1.4160,0.0276,0.9630,1.713
21.257645,1.5619,-0.2640,0.9095,1.827
21.263377,1.6607,-0.5056,0.8083,1.915
21.267092,1.6864,-0.6898,0.6851,1.947
21.272132,1.6586,-0.8931,0.6513,1.993
21.277120,1.5623,-1.1057,0.7878,2.070
21.282451,1.6628,-1.1076,0.6640,2.105
21.286574,1.5672,-1.1287,0.4720,1.988
21.291924,1.4814,-1.2285,0.3646,1.959
21.296048,1.3014,-1.4689,0.6069,2.054
21.300969,1.1678,-1.5674,1.4682,2.445
21.306459,0.9556,-1.3158,2.5978,3.065
21.311237,0.7774,-0.8435,3.4360,3.622
21.315277,0.7029,-0.1728,3.8145,3.883
21.320886,0.7237,0.3729,3.4241,3.520
21.326203,0.7891,0.6332,2.5623,2.755
21.330707,0.8165,0.4460,1.7575,1.989
21.334646,0.9659,-0.1257,1.6322,1.901
21.339813,1.2007,-0.9495,2.0318,2.544
21.345168,1.3961,-1.8005,2.1646,3.143
21.349588,1.5214,-2.3298,1.7238,3.273
21.355423,1.7476,-2.9156,1.3582,3.661
21.359259,2.0332,-3.2802,1.1778,4.035
21.364956,2.2409,-3.5504,1.4066,4.428
21.369242,2.4201,-3.6135,2.0578,4.811
21.373400,2.5843,-3.3931,2.9946,5.212
21.378282,2.6506,-3.0333,3.6983,5.468
21.383879,2.8250,-2.5180,3.9625,5.479
21.388437,3.1365,-1.7999,3.4879,5.024
21.393618,3.7424,-1.5680,3.0525,5.078
21.397336,4.3414,-1.5632,2.7850,5.390
21.402922,4.8097,-1.6728,2.3731,5.618
21.408624,5.2303,-2.2212,2.4115,6.173
21.413031,5.5768,-2.5743,2.5362,6.645
21.417748,5.6110,-2.9501,2.4794,6.807
21.422676,5.4360,-3.1261,2.2748,6.671
21.426644,5.3687,-3.1884,2.9600,6.910
21.432069,5.1953,-3.1200,4.0409,7.284
21.436967,4.9809,-3.0144,4.6174,7.431
21.441939,4.5903,-3.3473,5.0935,7.630
21.447535,4.0531,-3.7883,4.9379,7.427
21.450431,3.6881,-4.5664,5.1050,7.779
21.455688,3.3786,-4.9659,5.3574,8.048
21.461547,3.1545,-4.9632,5.6449,8.152
21.465159,2.8631,-4.5016,5.8886,7.946
21.469496,2.5133,-3.8476,5.9232,7.497
21.475667,2.2650,-3.2741,5.7288,6.976
21.484780,2.2357,-2.8863,5.3788,6.501
21.485719,2.6583,-2.7459,5.2526,6.496
21.488923,3.2992,-2.5897,4.9702,6.503
21.494994,3.9402,-2.3653,4.2782,6.279
21.499062,4.2880,-2.1570,3.5196,5.952
21.503652,4.4391,-2.0801,2.8218,5.656
21.509053,4.3236,-2.1515,2.2205,5.315
21.513916,4.0163,-2.3237,1.7401,4.956
21.518658,3.7378,-2.4941,1.2920,4.676
21.523774,3.4253,-2.5553,0.8600,4.359
21.528487,2.9090,-2.6895,0.5428,3.999
21.533588,2.0794,-3.0140,0.1647,3.665
21.539529,1.0660,-3.4191,-0.2676,3.591
21.543581,-0.0874,-3.8284,-0.7593,3.904
21.548494,-1.2802,-4.1942,-1.3896,4.600
21.552960,-2.4317,-4.5618,-2.0675,5.568
21.557969,-3.3915,-5.0722,-2.7361,6.687
21.562494,-4.2415,-5.5814,-3.3852,7.785
21.567814,-4.9691,-5.9961,-3.8110,8.670
21.571511,-5.7144,-6.1417,-4.0358,9.309
21.576697,-6.2768,-5.9847,-4.0426,9.569
21.582387,-6.4211,-5.4560,-3.6107,9.167
21.586267,-6.2016,-4.6444,-3.2197,8.390
21.590920,-5.7425,-3.7030,-2.9704,7.451
21.596214,-5.1032,-2.8138,-2.8962,6.508
21.600655,-4.3750,-2.1344,-2.9473,5.691
21.605859,-3.7120,-1.7677,-2.8708,5.015
21.610805,-3.1382,-1.7255,-2.5870,4.418
21.615850,-2.5795,-1.7518,-2.0979,3.758
21.620655,-2.0005,-1.8541,-1.6086,3.167
21.625109,-1.3164,-1.9130,-1.0419,2.545
21.630144,-0.5862,-1.9695,-0.6428,2.153
21.635831,0.0519,-2.0357,-0.5930,2.121
21.639823,0.4614,-1.9777,-0.9597,2.246
21.644016,0.6930,-1.9148,-1.5967,2.588
21.649559,0.8373,-1.8278,-2.1758,2.962
21.655135,0.9116,-1.6369,-2.4575,3.090
21.659614,1.0072,-1.3444,-2.3756,2.909
21.669040,0.9645,-1.1028,-2.1254,2.581
21.669838,0.9112,-0.9476,-1.8336,2.256
21.673415,0.8190,-0.8786,-1.7018,2.083
21.679891,0.6568,-0.8624,-1.8196,2.118
21.687885,0.5790,-0.8083,-2.1811,2.397
21.688706,0.6294,-0.6497,-2.5866,2.740
21.694046,0.7496,-0.4707,-2.9920,3.120
21.697774,0.7191,-0.3627,-3.4704,3.563
21.702749,0.5901,-0.3401,-3.8475,3.907
21.707161,0.4871,-0.1592,-4.1886,4.220
21.712502,0.2284,0.0482,-4.4843,4.490
21.717149,-0.0949,0.2749,-4.5958,4.605
21.721239,-0.4421,0.5759,-4.6638,4.720
21.726521,-0.7701,0.9729,-4.7280,4.888
21.730923,-1.2467,1.2270,-4.8039,5.112
21.735812,-1.5512,1.6711,-4.7590,5.277
21.740629,-1.7509,2.0496,-4.5876,5.321
21.745640,-1.9178,2.4344,-4.4113,5.391
21.750217,-2.1383,2.7089,-4.3443,5.548
21.755369,-2.3550,2.9523,-4.3188,5.737
21.760544,-2.5632,3.1557,-4.3053,5.921
21.764582,-2.6657,3.2524,-4.3176,6.027
21.770580,-2.7701,3.3171,-4.4221,6.183
21.774552,-2.8960,3.4315,-4.4775,6.341
21.779776,-2.9119,3.4953,-4.5480,6.433
21.784020,-2.9115,3.5015,-4.6554,6.512
21.788851,-2.8378,3.5267,-4.7759,6.580
21.794201,-2.6699,3.5591,-4.8857,6.608
21.798843,-2.4366,3.5867,-5.0473,6.654
21.803201,-2.2891,3.5831,-5.2728,6.774
21.808217,-2.1989,3.6347,-5.4758,6.930
21.814301,-2.1677,3.6507,-5.7709,7.165
21.818367,-2.0509,3.6813,-5.8643,7.221
21.823634,-1.8410,3.6811,-5.9044,7.197
21.827969,-1.7123,3.6834,-5.9778,7.227
21.832413,-1.6100,3.6760,-6.0371,7.249
21.837065,-1.5984,3.6756,-6.1112,7.308
21.842435,-1.4472,3.6915,-6.0020,7.193
21.847087,-1.2763,3.6998,-5.9059,7.085
21.851707,-1.1824,3.6765,-5.9735,7.113
21.857022,-1.1121,3.6551,-5.9681,7.086
21.861337,-1.1170,3.5899,-5.7704,6.887
21.867217,-1.1402,3.5122,-5.6077,6.714
21.871579,-1.2607,3.5200,-5.4845,6.638
21.876256,-1.2614,3.5631,-5.2119,6.438
21.880942,-1.2411,3.6081,-5.0096,6.297
21.886786,-1.4237,3.6719,-4.8987,6.285
21.891527,-1.6894,3.7402,-4.7045,6.243
21.895232,-1.8905,3.8131,-4.4098,6.129
21.900920,-2.1207,3.9218,-4.1508,6.092
21.905555,-2.2700,4.0928,-3.8837,6.082
21.910209,-2.3639,4.3356,-3.5221,6.066
21.915525,-2.2764,4.5350,-2.8652,5.827
21.920928,-2.2905,4.6216,-2.0139,5.537
21.926349,-2.0838,4.3844,-1.0717,4.971
21.929543,-2.1285,3.6892,-0.1169,4.261
21.934223,-2.0452,2.7101,1.0447,3.552
21.939061,-1.6527,1.7121,2.1579,3.212
21.945638,-0.9987,0.8604,3.1438,3.409
21.949054,-0.2752,0.0761,3.4482,3.460
21.953569,0.5885,-0.9058,3.6300,3.787
21.958513,1.5181,-2.0778,3.5455,4.381
21.964086,2.3510,-3.3373,3.7436,5.539
21.968601,3.1346,-4.9095,4.3392,7.263
21.972612,3.6844,-6.6346,4.8984,9.033
21.978023,4.1093,-8.4728,5.8198,11.070
21.983886,4.2470,-10.3077,7.0471,13.189
21.987829,4.0370,-11.9463,8.6254,15.278
21.992709,3.5479,-13.0618,10.2296,16.966
21.997589,2.9140,-13.1047,11.3391,17.573
22.002774,2.2273,-11.9321,11.5473,16.753
22.007629,1.2367,-9.2983,10.4044,14.009
22.011455,0.6574,-6.4353,8.7334,10.868
22.016605,0.4032,-3.6793,7.1794,8.077
22.022402,0.2910,-1.3233,6.0036,6.155
22.026095,0.3059,0.7156,5.1662,5.224
22.031008,0.3118,2.5058,4.4262,5.096
22.036121,0.2548,3.9768,3.6606,5.411
22.040987,-0.1122,4.7997,2.7759,5.546
22.046265,-0.9257,4.4537,1.6935,4.854
22.050501,-1.8933,3.5353,0.4036,4.031
22.055011,-2.5374,2.5496,-1.4308,3.871
22.060542,-3.0362,1.6182,-3.7494,5.089
22.065017,-3.5003,0.5685,-6.3142,7.242
22.069823,-3.9410,-0.6404,-8.8836,9.740
22.075065,-4.1221,-1.8801,-10.9203,11.823
22.079727,-3.5684,-3.2122,-10.8949,11.906
22.084294,-2.5782,-4.9201,-8.1654,9.876
22.089431,-1.6970,-6.5520,-5.8841,8.968
22.093831,-0.9995,-7.6277,-4.8626,9.101
22.098960,-1.0608,-8.0929,-4.5480,9.344
22.104109,-1.3053,-8.0729,-4.0852,9.141
22.108450,-1.1912,-6.3847,-3.3041,7.287
22.113627,-1.4899,-5.1347,-1.6728,5.602
22.118912,-2.1824,-4.8413,0.7807,5.368
22.123416,-2.8055,-4.2777,4.4971,6.811
22.127512,-3.2057,-3.3278,10.5466,11.514
22.133147,-2.7636,-2.2044,15.4859,15.884
22.137549,-0.9706,-0.8773,14.0672,14.128
22.142661,1.0445,0.6030,9.2408,9.319
22.147026,2.5559,2.0647,3.8454,5.058
22.152464,3.4425,3.5015,-1.5256,5.142
22.158772,3.9756,4.9537,-6.8615,9.350
22.162777,4.2309,6.1243,-10.8208,13.134
22.166588,4.2628,6.8947,-12.7005,15.067
22.172113,3.7903,7.4297,-12.9726,15.423
22.176292,2.4056,7.5117,-11.6677,14.084
22.181406,0.1820,7.0511,-9.9230,12.174
22.186718,-2.7726,5.9589,-9.0642,11.196
22.191288,-5.6102,4.5728,-8.7137,11.328
22.196339,-7.7077,3.2255,-8.4689,11.897
22.200822,-8.9550,1.7644,-8.1897,12.263
22.205316,-8.9596,0.7164,-7.7157,11.846
22.209808,-7.5348,0.3548,-6.7300,10.109
22.214652,-5.7563,0.5527,-5.4725,7.962
22.220265,-4.1327,0.7171,-4.1677,5.913
22.225634,-2.5915,0.7051,-2.7140,3.818
22.229263,-1.1810,0.3017,-0.9946,1.573
22.234130,0.2313,-0.3298,0.8431,0.934
22.239605,1.6004,-1.0792,2.3519,3.043
22.243516,2.8579,-1.7455,3.0776,4.548
22.248853,3.8380,-2.1880,2.8228,5.243
22.253642,4.4153,-2.2779,1.8890,5.315
22.258473,4.5456,-2.1190,0.8534,5.087
22.263948,4.3478,-1.9031,0.1184,4.748
22.267869,3.9020,-1.5901,-0.2714,4.222
22.274054,3.3365,-1.0991,-0.3155,3.527
22.277707,2.7634,-0.5882,-0.2766,2.839
22.282774,2.2095,-0.1292,-0.3147,2.236
22.287339,1.6874,0.1947,-0.4521,1.758
22.293428,1.2262,0.5153,-0.7943,1.549
22.296863,0.6983,0.8353,-1.0757,1.530
22.302652,0.1533,0.9828,-1.0636,1.456
22.308405,-0.3585,1.0107,-0.9628,1.441
22.311529,-0.7582,1.0151,-0.6026,1.403
22.316562,-1.0758,1.0268,-0.2522,1.508
22.321334,-1.4108,0.8784,0.0356,1.662
22.325942,-1.5613,0.7469,0.3294,1.762
22.331458,-1.5319,0.6681,0.6194,1.782
22.336183,-1.4108,0.6631,0.6267,1.680
22.340633,-1.0769,0.5815,0.7277,1.424
22.345691,-0.6105,0.6168,0.8795,1.236
22.351269,-0.1751,0.6759,1.0347,1.248
22.354955,0.1904,0.7610,1.2463,1.473
22.359947,0.4045,0.7118,1.3741,1.600
22.364639,0.4772,0.6647,1.3403,1.570
22.370060,0.5284,0.6147,1.3465,1.572
22.375850,0.5255,0.5499,1.2757,1.485
22.379444,0.4615,0.4343,1.1589,1.321
22.384328,0.5520,0.3158,1.1416,1.307
22.389200,0.6176,0.3067,0.8667,1.108
22.393706,0.6559,0.3543,0.5752,0.942
22.398567,0.7433,0.4205,0.3593,0.927
22.403457,0.7797,0.5363,0.1012,0.952
22.410602,0.7078,0.7279,-0.1185,1.022
22.413663,0.6782,0.9094,-0.2885,1.171
22.418032,0.6617,1.0091,-0.3590,1.259
22.423385,0.6365,1.1872,-0.3846,1.401
22.427573,0.6694,1.3146,-0.3536,1.517
22.433508,0.6766,1.3506,-0.2680,1.534
22.437848,0.6656,1.3671,-0.2353,1.539
22.443258,0.6313,1.2158,-0.0519,1.371
22.447050,0.6860,0.9590,0.3007,1.217
22.452088,0.7908,0.6186,0.7246,1.238
22.457240,0.9214,0.3524,1.0763,1.460
22.462166,1.0252,0.1365,1.3010,1.662
22.466843,1.1375,-0.1751,1.6974,2.051
22.471558,1.2924,-0.2593,1.8706,2.288
22.476521,1.3656,-0.2600,1.8687,2.329
22.482607,1.4742,-0.3205,1.9785,2.488
22.485369,1.5824,-0.4266,2.0874,2.654
22.490601,1.7022,-0.5732,2.0805,2.749
22.498978,1.7571,-0.7628,2.0179,2.782
22.500747,1.8245,-0.8925,2.0166,2.862
22.504782,1.7202,-1.0891,1.8708,2.765
22.509779,1.7638,-1.2327,1.9004,2.871
22.514935,1.8066,-1.3807,2.1870,3.155
22.519716,1.8243,-1.1960,2.0824,3.016
22.524160,1.7792,-0.9851,1.8839,2.772
22.528893,1.7145,-0.6835,1.7013,2.510
22.535102,1.6452,-0.4132,1.7995,2.473
22.538512,1.5505,-0.2435,2.1420,2.655
22.543514,1.4076,-0.1360,2.2383,2.648
22.548587,1.2888,-0.2129,2.2133,2.570
22.553461,1.2662,-0.5266,2.2107,2.601
22.557937,1.2791,-1.0169,2.1083,2.667
22.565124,1.3558,-1.5565,2.2190,3.031
22.568379,1.3322,-2.1906,2.4655,3.557
22.572863,1.4521,-2.7898,2.8313,4.232
22.576913,1.2378,-3.0699,2.8574,4.373
22.582701,1.0614,-3.2752,3.0948,4.629
22.587835,1.0089,-3.3744,3.6982,5.107
22.591457,1.0558,-3.1717,4.1509,5.330
22.596983,1.2414,-2.8972,4.4438,5.448
22.601393,1.4797,-2.5747,4.2298,5.168
22.607209,2.0281,-2.3932,4.1048,5.166
22.611018,2.7329,-2.2781,3.7699,5.184
22.615457,3.4900,-2.5351,3.5401,5.580
22.620348,4.1287,-2.8643,3.5104,6.130
22.626005,4.5774,-3.2872,3.4984,6.633
22.629982,4.8264,-3.6434,3.6048,7.040
22.636789,4.7813,-3.8852,3.6691,7.171
22.639909,4.4556,-3.9415,3.6126,6.960
22.645975,4.4082,-3.6640,3.7824,6.868
22.650766,4.3224,-3.2681,4.1826,6.845
22.654779,4.2127,-3.1416,4.6506,7.017
22.660114,4.0920,-3.2650,4.5956,6.966
22.664374,3.8401,-4.0922,4.4197,7.143
22.669428,3.6782,-5.0148,4.5816,7.725
22.674044,3.5784,-5.6495,4.7840,8.222
22.678798,3.3939,-5.7143,4.9447,8.284
22.683981,3.2207,-5.1383,5.3165,8.065
22.688400,2.9931,-4.2644,5.4467,7.537
22.693461,2.8270,-3.4638,5.4328,7.036
22.699400,2.8276,-2.9827,5.1712,6.606
22.703632,3.0949,-2.7610,4.7962,6.341
22.708546,3.4533,-2.5980,4.2025,6.028
22.713018,3.7145,-2.5775,3.5557,5.752
22.717751,3.7599,-2.5612,2.8159,5.350
22.723061,3.5859,-2.7747,2.1128,5.002
22.727294,3.2897,-2.9167,1.2943,4.583
22.733289,2.9667,-3.0667,0.5331,4.300
22.737143,2.6171,-3.2224,0.0640,4.152
22.742007,2.1333,-3.4009,-0.3596,4.031
22.746665,1.3299,-3.6503,-0.4529,3.911
22.752431,0.4105,-3.8991,-0.5468,3.959
22.757130,-0.5124,-4.1477,-0.8011,4.255
22.761126,-1.4872,-4.3387,-1.2624,4.757
22.766332,-2.4688,-4.6515,-1.9298,5.609
22.771110,-3.2640,-4.8227,-2.4946,6.335
22.776734,-4.0262,-4.8544,-3.1756,7.061
22.780857,-4.6708,-4.6056,-3.7630,7.562
22.785363,-5.3591,-4.1337,-4.0046,7.864
22.789655,-5.7739,-3.5154,-3.9508,7.830
22.794826,-5.7346,-2.8174,-3.7593,7.413
22.799783,-5.4439,-2.2503,-3.7361,6.976
22.804096,-5.0752,-1.9262,-3.7777,6.614
22.809416,-4.6340,-1.8234,-3.6731,6.188
22.814134,-4.2630,-1.8296,-3.3314,5.711
22.819192,-3.9931,-1.9929,-2.6496,5.190
22.825118,-3.7113,-2.2489,-1.6534,4.644
22.829072,-3.3389,-2.4139,-0.5608,4.158
22.834724,-2.8121,-2.3900,0.2224,3.697
22.839820,-2.2117,-2.2469,0.6436,3.218
22.843820,-1.4756,-2.0371,0.5189,2.568
22.848085,-0.7824,-1.8275,-0.1681,1.995
22.853069,-0.0696,-1.6007,-0.9534,1.864
22.858276,0.4883,-1.3160,-1.7020,2.206
22.863124,1.0001,-0.9754,-2.0825,2.508
22.867709,1.3071,-0.6718,-2.2375,2.677
22.872657,1.5316,-0.3521,-2.1332,2.650
22.877439,1.5021,-0.1454,-1.9395,2.457
22.882589,1.4038,0.1210,-1.7112,2.217
22.886952,1.1780,0.3345,-1.8002,2.177
22.892033,0.8474,0.5767,-2.1014,2.338
22.896663,0.4411,0.8523,-2.5724,2.746
22.902193,0.1074,1.1108,-3.1350,3.328
22.906882,-0.0485,1.4358,-3.6274,3.902
22.911245,-0.1205,1.7194,-3.9336,4.295
22.916359,-0.1614,1.9494,-4.2131,4.645
22.920490,-0.1132,2.1421,-4.2806,4.788
22.926453,-0.2701,2.1083,-4.4675,4.947
22.930480,-0.3563,2.0152,-4.5545,4.993
22.935401,-0.4673,1.8725,-4.6544,5.039
22.939749,-0.6051,1.6920,-4.6592,4.994
22.945009,-0.7147,1.4474,-4.5259,4.805
22.950542,-0.8089,1.1486,-4.4784,4.694
22.954525,-0.8863,0.8652,-4.4394,4.609
22.960024,-1.0101,0.6096,-4.3575,4.514
22.965011,-1.0284,0.3868,-4.2748,4.414
22.969207,-1.0384,0.2142,-4.2282,4.359
22.974249,-1.0390,0.0351,-4.2689,4.394
22.978826,-1.0473,-0.0350,-4.3118,4.437
22.983851,-1.1235,-0.0602,-4.4154,4.557
22.988908,-1.1861,-0.0184,-4.5670,4.718
22.993791,-1.2541,0.1005,-4.7658,4.929
22.998438,-1.3491,0.3085,-4.9542,5.144
23.003304,-1.4073,0.5720,-5.1804,5.399
23.008420,-1.4099,0.9438,-5.4542,5.712
23.012473,-1.3997,1.4305,-5.6590,6.002
23.017324,-1.4382,1.9577,-5.8433,6.328
23.022704,-1.5009,2.5179,-6.0126,6.689
23.028297,-1.5750,3.0511,-6.1648,7.057
23.032207,-1.5282,3.5023,-6.2596,7.334
23.036877,-1.5029,3.9240,-6.3379,7.604
23.041682,-1.4417,4.3161,-6.3832,7.839
23.046348,-1.3655,4.6811,-6.4412,8.079
23.051298,-1.2497,4.9900,-6.3661,8.185
23.057107,-1.0387,5.2167,-6.1991,8.168
23.061057,-0.8979,5.4545,-6.0977,8.230
23.066713,-0.6892,5.6105,-6.0327,8.267
23.070519,-0.5997,5.7997,-5.9965,8.364
23.075276,-0.5644,5.9387,-5.9217,8.406
23.080067,-0.4961,6.1278,-5.6025,8.318
23.084932,-0.6814,6.2929,-5.1992,8.191
23.090273,-0.8331,6.4701,-4.8694,8.140
23.094600,-1.0930,6.6473,-4.6177,8.167
23.100529,-1.3659,6.8723,-4.3196,8.231
23.106088,-1.5024,7.0925,-3.9581,8.260
23.109496,-1.7349,7.2363,-3.7118,8.316
23.116262,-1.6838,7.3182,-3.3271,8.213
23.119439,-1.6843,7.3428,-3.2461,8.203
23.124043,-1.8070,7.1232,-2.3405,7.713
23.128639,-1.7756,6.6905,-1.3529,7.053
23.133974,-1.9286,6.0661,-0.4656,6.382
23.139254,-2.1926,5.2567,0.4643,5.715
23.143378,-2.4861,4.2355,1.7527,5.215
23.148465,-2.7904,3.1452,3.5240,5.486
23.152966,-2.8902,2.0553,4.8932,6.043
23.158200,-2.7746,0.8508,5.5114,6.229
23.163129,-2.3621,-0.5521,5.9023,6.381
23.167484,-1.6542,-2.2186,6.3983,6.971
23.172996,-0.5213,-4.2113,7.2366,8.389
23.177551,0.6783,-6.7557,8.4073,10.807
23.182123,2.0213,-9.8872,9.6462,13.960
23.186612,2.9250,-13.3900,10.7486,17.418
23.192155,3.1868,-16.7977,11.8417,20.798
23.196357,3.3925,-19.0082,13.3616,23.481
23.201518,3.8354,-18.5568,14.4604,23.836
23.207140,4.2158,-15.0514,13.8553,20.887
23.210750,3.4104,-10.4463,11.9505,16.235
23.216055,2.4690,-6.3128,9.6002,11.752
23.220634,2.1897,-2.8405,7.6075,8.411
23.225263,2.1805,-0.0323,6.3067,6.673
23.230123,2.2712,2.3602,5.3762,6.295
23.234901,2.1484,4.1476,4.4643,6.461
23.239959,1.4873,4.9175,3.9229,6.464
23.245688,0.1867,4.0495,3.6941,5.485
23.250341,-0.9420,2.3617,2.5649,3.612
23.254572,-1.8306,0.4156,-0.3831,1.916
23.259529,-2.8891,-2.5935,-4.8017,6.175
23.264108,-3.8805,-6.2650,-9.7812,12.247
23.269020,-4.3870,-9.5524,-14.1600,17.635
23.273475,-3.8620,-11.7231,-15.4976,19.812
23.279601,-2.4468,-12.0067,-12.6504,17.612
23.283467,-1.3379,-11.3371,-8.6297,14.311
23.288962,-1.0210,-9.0035,-6.6801,11.257
23.293666,-1.2462,-7.3152,-5.6043,9.299
23.297686,-2.4111,-7.1182,-4.8273,8.932
23.303583,-4.0457,-7.5451,-2.8981,9.039
23.309078,-5.0580,-6.4784,1.8821,8.432
23.312335,-5.2357,-3.7507,9.2934,11.307
23.317721,-4.2275,-1.0111,12.7048,13.428
23.323002,-2.1376,1.5369,6.5270,7.038
23.327384,-0.6105,3.7717,-3.0499,4.889
23.331403,0.0618,5.7925,-11.7536,13.104
23.337287,0.6489,7.8769,-17.2133,18.941
23.341352,1.2333,9.6897,-18.8343,21.217
23.345871,1.4016,10.8331,-17.7671,20.856
23.352336,1.0919,11.6228,-14.8120,18.859
23.357231,-0.2163,11.6460,-11.6491,16.474
23.362137,-2.3675,10.9793,-8.9804,14.380
23.366293,-4.7564,9.9031,-6.9730,13.012
23.370452,-6.7998,8.4472,-5.7423,12.271
23.376207,-8.0746,6.4571,-5.1677,11.558
23.380208,-8.3742,4.1206,-4.6280,10.418
23.384740,-7.6059,1.8405,-3.8193,8.708
23.390579,-6.3253,-0.2992,-2.7295,6.896
23.395618,-4.7342,-2.3583,-1.5385,5.508
23.399743,-2.8027,-4.3577,-0.4869,5.204
23.404497,-0.3347,-6.0651,0.4572,6.092
23.410011,2.6190,-7.2220,1.2640,7.785
23.413654,5.7447,-7.3501,1.5114,9.450
23.418864,8.3229,-6.5346,0.9127,10.621
23.424324,9.3918,-4.9829,0.3318,10.637
23.429189,8.6301,-3.5696,-0.0503,9.339
23.433482,6.9022,-2.5701,-0.1684,7.367
23.438589,5.0834,-1.6712,0.1440,5.353
23.443132,3.5591,-0.7986,0.6974,3.714
23.447742,2.3025,0.0574,1.2416,2.617
23.453535,1.3570,0.7872,1.8150,2.399
23.458320,0.5715,1.3556,2.2983,2.729
23.462220,-0.2662,1.7392,2.5708,3.115
23.467357,-1.0093,2.0867,2.2313,3.217
23.472487,-1.5510,2.2427,1.4189,3.074
23.476504,-1.9286,2.1215,0.4124,2.897
23.481563,-1.9250,1.9670,-0.4148,2.783
23.486171,-1.6041,1.6096,-0.9986,2.482
23.492154,-0.8676,1.3389,-1.0111,1.889
23.496717,-0.0941,0.8845,-0.4737,1.008
23.501062,0.6230,0.5694,0.2387,0.877
23.506460,1.0719,0.3167,0.5613,1.251
23.510836,1.3779,0.1094,0.5778,1.498
23.515693,1.6680,-0.0647,0.4079,1.718
23.520248,1.8545,-0.1293,0.0309,1.859
23.525292,1.9423,-0.1276,-0.1447,1.952
23.529935,1.9061,-0.1816,-0.1162,1.918
23.534822,1.6798,-0.1572,0.0609,1.688
23.539946,1.2929,-0.0472,0.3226,1.333
23.544326,0.8444,0.0119,0.5432,1.004
23.549569,0.2488,0.1592,0.5522,0.626
23.553990,-0.3235,0.1816,0.6080,0.712
23.559373,-0.8625,0.3806,0.4237,1.034
23.563659,-1.2607,0.6268,0.3224,1.444
23.569373,-1.6804,0.9560,0.1919,1.943
23.573678,-2.0638,1.2486,0.2258,2.423
23.577996,-2.3561,1.3443,0.5362,2.765
23.584677,-2.5115,1.4491,0.7232,2.988
23.588741,-2.5948,1.4266,0.8033,3.068
23.592642,-2.3546,1.3417,1.0730,2.915
23.598200,-1.6286,1.2973,1.6374,2.649
23.602834,-0.7970,1.1931,2.2673,2.683
23.608079,-0.0610,1.1125,2.2545,2.515
23.612880,0.5108,0.9045,1.7970,2.076
23.616815,1.0387,0.6052,1.1868,1.689
23.622992,1.5801,0.2172,0.8683,1.816
23.627008,2.1088,-0.1922,0.9279,2.312
23.631382,2.4884,-0.4721,1.2036,2.804
23.636706,2.6717,-0.6417,1.5702,3.165
23.641378,2.6186,-0.8088,1.7079,3.229
23.647701,2.5513,-0.6628,1.2118,2.901
23.651029,2.5218,-0.6441,0.5496,2.660
23.655922,2.4143,-0.7261,0.3378,2.544
23.660862,2.3193,-0.7696,0.5319,2.501
23.665643,2.0472,-0.8223,1.3505,2.587
23.670481,1.7227,-0.6020,2.2166,2.871
