time,ax,ay,az (m/s^2),aT (m/s^2)
37.013122,-1.1590,-2.7621,1.3749,3.296
37.018320,-0.7020,-2.7865,1.2784,3.145
37.023151,-0.3842,-3.0709,1.2356,3.332
37.028352,0.0275,-3.4304,1.6851,3.822
37.032280,0.2559,-3.7571,1.9334,4.233
37.038306,0.6052,-3.2470,2.0683,3.897
37.043467,0.1941,-3.7825,2.6062,4.598
37.047311,-0.0117,-4.5947,2.5667,5.263
37.051760,0.2658,-5.0133,2.3125,5.527
37.057222,-0.0310,-5.6330,2.0994,6.012
37.061327,-0.6584,-6.3069,2.0555,6.666
37.065758,-1.2247,-6.6489,2.1700,7.100
37.071553,-2.4606,-6.6373,2.2884,7.439
37.076251,-3.7555,-6.1216,2.4410,7.585
37.080489,-4.8361,-5.3012,2.5471,7.614
37.085846,-5.7696,-4.4499,2.6700,7.760
37.091149,-6.4184,-3.5238,2.5825,7.764
37.096146,-7.0197,-2.4732,2.4220,7.827
37.100730,-8.6848,-0.9308,2.0116,8.963
37.104863,-9.9578,1.1906,1.3610,10.121
37.110117,-10.5791,2.9384,1.4076,11.070
37.114431,-10.6744,4.1000,1.8386,11.582
37.119864,-10.3451,4.8145,2.0911,11.601
37.124177,-9.3816,4.9403,2.1614,10.821
37.129376,-9.0978,4.1094,2.2193,10.227
37.134187,-9.5071,3.3429,2.3419,10.346
37.139016,-9.9636,3.2836,2.7038,10.834
37.143572,-10.1182,3.6690,3.0488,11.186
37.149055,-10.1925,3.9386,3.1614,11.375
37.153685,-10.3421,3.9610,3.0486,11.487
37.158007,-10.3735,4.1334,2.9825,11.558
37.164605,-10.2454,4.4466,2.9629,11.555
37.168176,-10.1204,4.6970,2.9444,11.539
37.173610,-9.9433,4.9233,2.9272,11.475
37.178096,-9.8358,5.0249,2.9160,11.424
37.182678,-9.7522,5.0788,2.8607,11.362
37.186977,-9.6011,5.0254,2.7757,11.187
37.192110,-9.4536,4.8170,2.7164,10.952
37.197763,-9.2762,4.5185,2.7162,10.670
37.201811,-9.1069,4.2255,2.7748,10.416
37.206941,-8.9407,3.9308,2.8423,10.172
37.212286,-8.7968,3.6222,2.8711,9.937
37.216220,-8.6152,3.2590,2.8038,9.628
37.221111,-8.4295,2.9056,2.7721,9.337
37.225369,-8.2588,2.6669,2.7213,9.095
37.230430,-8.0940,2.5351,2.6064,8.873
37.234979,-7.9757,2.4454,2.4965,8.708
37.241100,-7.8374,2.2920,2.4545,8.527
37.245110,-7.4954,2.2157,2.2293,8.128
37.250514,-7.2278,2.1516,2.2035,7.857
37.254292,-6.9099,2.0086,2.2050,7.526
37.259410,-6.5945,1.8225,2.1285,7.165
37.264477,-6.3367,1.6336,2.0985,6.872
37.268652,-6.0718,1.4920,2.0385,6.576
37.274703,-5.7882,1.3352,1.9844,6.263
37.278746,-5.5503,1.1081,1.8479,5.954
37.283558,-5.3131,0.8796,1.7391,5.659
37.288393,-5.1267,0.6689,1.5573,5.400
37.294058,-4.9602,0.4636,1.5273,5.211
37.298146,-4.8040,0.1607,1.4338,5.016
37.303487,-4.6314,-0.2254,1.4037,4.845
37.308196,-4.4287,-0.6161,1.3604,4.674
37.313048,-4.2772,-0.9064,1.3253,4.569
37.318623,-4.1325,-1.1109,1.2913,4.470
37.323126,-4.0186,-1.2946,1.2489,4.403
37.327220,-3.8884,-1.4601,1.2194,4.329
37.332204,-3.7846,-1.6361,1.1002,4.267
37.336961,-3.6237,-1.8396,0.9604,4.176
37.341286,-3.4728,-1.9727,0.8936,4.093
37.346751,-3.3561,-2.1766,0.8232,4.084
37.352293,-3.2451,-2.4656,0.8431,4.162
37.355773,-3.1789,-2.8877,0.8190,4.372
37.360989,-3.1172,-3.3780,0.9469,4.693
37.365975,-3.0341,-3.9437,1.0687,5.089
37.370366,-2.8842,-4.3766,1.0302,5.342
37.375552,-2.6317,-4.5886,0.9635,5.377
37.380360,-2.2791,-4.8189,0.9401,5.413
37.385289,-1.8602,-5.1537,0.8212,5.540
37.390623,-1.3158,-5.4038,0.5931,5.593
37.395386,-0.7258,-5.5212,0.3304,5.578
37.399981,-0.1364,-5.5823,0.0906,5.585
37.404571,0.4914,-5.8617,-0.0186,5.882
37.410084,1.0674,-6.2218,-0.0330,6.313
37.414297,1.6740,-6.6045,0.0115,6.813
37.419060,2.3003,-7.0494,0.0243,7.415
37.424316,2.9642,-7.6058,0.0556,8.163
37.428950,3.7675,-8.1626,0.1509,8.991
37.433487,4.5922,-8.7167,0.1713,9.854
37.438880,5.4332,-9.3366,0.2574,10.806
37.443373,6.3725,-9.8596,0.1841,11.741
37.448111,7.2849,-10.2098,0.0842,12.543
37.453229,8.1190,-10.4054,-0.2149,13.200
37.458798,8.9610,-10.5911,-0.6282,13.888
37.462932,10.3093,-10.6772,-0.5628,14.853
37.467846,11.4632,-10.8351,-0.3152,15.777
37.473039,12.5197,-10.9795,-0.5494,16.661
37.477759,13.1552,-10.8505,-1.0908,17.087
37.482008,13.3745,-9.8256,-1.5479,16.668
37.487574,13.4825,-9.4583,-1.7762,16.565
37.493573,14.7279,-8.7304,-1.8512,17.221
37.497489,15.5146,-7.4746,-2.3858,17.386
37.501724,15.7423,-5.8419,-3.1564,17.085
37.505894,15.8527,-4.6861,-3.5827,16.915
37.511037,16.2960,-4.2753,-3.5355,17.214
37.516039,16.7707,-4.3569,-3.2671,17.633
37.521752,17.1651,-4.4808,-3.1614,18.020
37.526616,17.5522,-4.6494,-3.1837,18.435
37.530618,17.7965,-4.7531,-3.4487,18.740
37.535588,17.8894,-4.7972,-3.8296,18.913
37.541186,17.8271,-4.8206,-4.2666,18.954
37.545983,17.5293,-4.8308,-4.4868,18.728
37.550284,17.2215,-4.7613,-4.5070,18.427
37.554816,16.8893,-4.6670,-4.4511,18.079
37.560982,16.4066,-4.8784,-4.2393,17.634
37.565841,13.7511,-7.9635,-3.7903,16.336
37.569465,14.8555,-7.9359,-3.9279,17.294
37.574066,14.2406,-7.0184,-3.9860,16.369
37.580498,11.6280,-6.1332,-3.7106,13.660
37.584234,14.1305,-4.6524,-4.6874,15.598
37.588450,16.7545,-2.7390,-5.1642,17.745
37.593504,13.9247,-0.1470,-5.8048,15.087
37.598897,6.1288,1.5620,-6.2733,8.908
37.602647,3.6957,2.3474,-5.1666,6.772
37.608210,2.1432,0.9591,-3.2573,4.015
37.612578,-2.1138,-1.2211,-2.0825,3.209
37.617561,-9.0656,-4.7167,-3.9365,10.951
37.622322,-16.8295,-4.3676,2.8606,17.621
37.628172,-18.7014,1.2939,4.5141,19.282
37.631634,-14.9640,6.2673,1.8419,16.328
37.636979,-10.2125,7.4242,-1.7864,12.752
37.641561,-4.8452,5.8997,-7.6616,10.816
37.647147,0.0403,2.1291,-9.3388,9.579
37.651073,1.9999,-3.4303,-6.3924,7.525
37.656686,0.0114,-9.1354,-0.6535,9.159
37.660873,-6.1361,-13.7643,9.8124,17.983
37.666186,11.5855,-11.6463,10.2462,19.361
37.670729,17.7413,-12.2308,-2.6862,21.715
37.675400,12.1494,-12.9830,-6.9636,19.096
37.680556,5.4098,-7.2859,-3.8939,9.875
37.686408,-0.0679,-0.3475,-2.2910,2.318
37.690540,-1.7508,1.8979,-2.2513,3.426
37.695078,-1.6996,0.1826,-0.2348,1.725
37.700314,-2.0450,-1.6346,0.5515,2.675
37.704239,-2.0930,-1.0865,0.1216,2.361
37.709029,-0.9741,0.6332,-0.6225,1.318
37.715018,0.1541,1.4981,-1.4873,2.117
37.719428,0.8338,0.8848,-1.6787,2.073
37.724043,2.5224,-0.0762,-0.5516,2.583
37.729802,2.1184,-0.9431,-0.3288,2.342
37.733506,1.4520,-0.9289,-0.0004,1.724
37.738179,0.0539,-0.3271,0.5969,0.683
37.743197,-0.7191,0.4661,0.5968,1.044
37.748553,-0.3248,0.4844,0.0577,0.586
37.753381,0.5867,-0.3680,-0.0860,0.698
37.757974,0.8239,-1.2659,0.3245,1.545
37.764215,0.3963,-1.3625,0.8438,1.651
37.768439,-0.4706,-0.6271,0.2895,0.836
37.772638,-1.1548,0.3065,-0.2161,1.214
37.776990,-0.8943,0.7153,-0.6891,1.337
37.782117,0.0048,1.0732,-0.2725,1.107
37.787944,0.5624,0.4235,-0.3779,0.799
37.791316,0.7122,0.1519,-0.4355,0.848
37.796815,0.5792,0.2698,-0.3132,0.712
37.801465,0.1747,-0.1125,-0.1049,0.233
37.806200,-0.1497,-0.4085,-0.2870,0.521
37.811470,-0.3177,-0.4317,-0.1970,0.571
37.816469,-0.3704,-0.5435,-0.1249,0.669
37.820568,-0.3541,-0.5141,-0.3553,0.718
37.825098,-0.1465,-0.2745,-0.5173,0.604
37.830449,-0.0322,-0.0663,-0.4714,0.477
37.836085,0.0166,-0.0065,-0.3011,0.302
37.839773,0.1205,-0.1835,-0.1074,0.244
37.844695,0.2652,0.3115,0.1964,0.454
37.850734,0.1901,-0.0287,0.3663,0.414
37.855094,0.0839,-0.1723,0.6903,0.716
37.860134,0.0752,-0.2413,0.6749,0.721
37.864591,0.1641,-0.2838,0.4544,0.560
37.869511,0.4546,-0.3068,0.2529,0.604
37.874210,0.8076,-0.4566,-0.0169,0.928
37.878969,1.1682,-0.3052,0.0556,1.209
37.883313,0.8931,-0.7257,-0.2044,1.169
37.889029,0.6066,-0.3854,-0.2206,0.752
37.892731,0.1049,-0.1578,-0.0983,0.213
37.898824,-0.2611,-0.1789,0.2702,0.416
37.902861,-0.2258,-0.1423,0.1725,0.318
37.907444,-0.0138,0.1742,0.0562,0.184
37.912698,0.0632,-0.0117,0.0812,0.104
37.917078,-0.1217,-0.5971,0.1658,0.632
37.921887,-0.3293,0.0734,-0.0430,0.340
37.927147,-0.5410,-0.1034,-0.0903,0.558
37.932059,-0.8706,0.1986,0.3349,0.954
37.936901,-0.9760,0.2760,0.4238,1.099
37.941877,-0.9673,0.2866,0.0092,1.009
37.946398,-0.7534,0.3954,0.0857,0.855
37.951447,-0.4515,0.2841,-0.6175,0.816
37.956395,0.1043,0.0221,-0.5803,0.590
37.960714,0.1147,-0.2778,-0.3846,0.488
37.965377,-0.1740,-0.0657,-0.2611,0.321
37.970538,-0.3575,0.3591,0.0225,0.507
37.976119,-0.4504,0.3100,0.1601,0.570
37.979937,-0.3864,0.0486,0.2065,0.441
37.984896,0.0348,0.0221,0.0068,0.042
37.990374,0.7015,-0.0185,-0.1097,0.710
37.994258,0.5260,-0.6749,0.2136,0.882
37.999269,-0.0765,-0.4657,-0.5473,0.723
38.004434,0.7105,1.1289,0.0913,1.337
38.008747,-0.1871,-0.2673,0.3035,0.446
38.013707,-0.3561,0.0365,0.5544,0.660
38.019522,-0.1887,0.3091,0.2315,0.430
38.023827,0.2418,-0.1767,0.1459,0.333
38.028533,0.3426,-0.3703,0.0968,0.514
38.034009,0.0112,-0.3917,0.0651,0.397
38.038651,-0.6521,-0.1715,0.1169,0.684
38.043293,-1.0332,0.2279,-0.1133,1.064
38.047669,-1.0555,0.3112,-0.1327,1.108
38.052734,-0.9591,0.3756,0.1585,1.042
38.057590,-0.5428,0.2366,0.0305,0.593
38.062786,-0.1389,0.0619,-0.0808,0.172
38.068364,-0.0151,0.1289,-0.0482,0.138
38.072562,-0.3123,-0.0247,0.0389,0.316
38.076955,-1.3534,-0.9342,-0.1702,1.653
38.082603,-0.4054,1.7408,0.0249,1.788
38.086905,-0.2743,0.3876,0.1902,0.512
38.091234,-0.0210,-0.5359,0.8149,0.976
38.096301,-0.1128,-0.0665,0.3291,0.354
38.102007,-0.1476,0.0437,0.1068,0.187
38.106661,-0.1134,-0.0016,-0.0150,0.114
38.110573,-0.0405,-0.0207,-0.0526,0.070
38.116228,-0.1481,-0.0831,-0.0233,0.171
38.120586,-0.5855,0.0745,0.1395,0.606
38.124920,-0.7554,0.2273,0.0319,0.789
38.129968,-0.6254,0.1579,-0.1020,0.653
38.134765,-0.0827,-0.0021,-0.2168,0.232
38.139847,0.5193,-0.1979,-0.3842,0.676
38.144836,0.7074,-0.4604,-0.4938,0.978
38.152362,0.6302,-0.7597,-0.3670,1.053
38.154261,-1.6431,-1.0062,-0.2442,1.942
38.159436,0.0522,2.2732,-0.5074,2.330
38.166580,0.3518,0.4738,0.0509,0.592
38.168480,0.2590,-1.1417,0.2429,1.196
38.173498,0.5550,-0.1270,-0.0792,0.575
38.177936,0.7577,0.0374,-0.2263,0.792
38.182551,0.4851,-0.2337,-0.1172,0.551
38.187411,0.1338,-0.1099,0.0777,0.190
38.192737,-0.5457,0.2363,0.1816,0.622
38.197490,-0.8891,0.2860,0.5217,1.070
38.202345,-0.7639,0.2047,0.6079,0.998
38.207482,-0.2729,-0.0219,0.5651,0.628
38.212649,0.2492,-0.2233,0.2172,0.399
38.217171,0.7120,-1.1218,-0.0599,1.330
38.221784,-2.3061,-0.2856,-0.6898,2.424
38.226980,-0.2143,1.5457,0.0145,1.561
38.231220,-0.6296,0.1197,-0.1281,0.654
38.236745,0.1226,-0.8934,0.5328,1.047
38.241199,-0.1855,-0.3601,0.1575,0.435
38.246513,-0.1603,0.2424,-0.0851,0.303
38.251253,-0.2195,-0.1219,-0.0573,0.258
38.255428,0.0901,-0.2350,-0.2481,0.353
38.260485,-0.0001,-0.2643,-0.0206,0.265
38.265333,-0.1185,-0.2027,-0.0800,0.248
38.277400,-0.4814,-0.2392,0.0640,0.541
38.282291,-0.4967,-0.2323,0.0867,0.555
38.283285,-0.4522,-0.3066,-0.0432,0.548
38.293745,-0.2687,-0.1800,0.0888,0.335
38.294430,-0.5433,-0.3021,0.3427,0.710
38.294716,-0.2699,-0.3259,0.0303,0.424
38.298748,-0.6439,-0.4045,0.2282,0.794
38.303417,-0.2907,-0.4041,0.2493,0.557
38.308504,-0.8508,-0.4895,0.4785,1.092
38.313928,-0.8166,-0.2257,0.5894,1.032
38.319180,-1.0400,-0.3421,0.5356,1.219
38.324270,-1.1465,-0.3192,0.8654,1.472
38.328286,-0.8589,-0.4801,0.8346,1.290
38.333853,-0.8162,-1.0801,0.5961,1.479
38.338376,-1.1811,-1.1601,0.0094,1.656
38.342600,-1.6046,-0.6970,-0.3452,1.783
38.347280,-1.5604,-0.5309,-0.1627,1.656
38.352805,-1.0893,-0.6519,-0.2876,1.302
38.357131,-0.7645,-1.1360,-0.2221,1.387
38.361985,-0.6552,-1.3152,-0.2255,1.487
38.367119,0.5507,-0.0875,0.3417,0.654
38.371481,-2.2052,-0.4999,-1.5468,2.740
38.376133,-0.9641,-1.5862,-0.9984,2.108
38.381543,-0.9336,-1.5548,-0.4105,1.859
38.386178,-2.0005,-0.6417,-1.7534,2.736
38.391599,-1.7650,-0.6407,-1.5569,2.439
38.395950,-3.4897,-2.3431,0.7151,4.264
38.400488,-4.0800,-3.6777,0.5181,5.517
38.405809,-2.2394,-3.3032,1.6095,4.303
38.412154,-1.6957,-1.0570,1.1353,2.298
38.415135,-2.2539,-0.2771,1.0061,2.484
38.419996,-2.8056,-1.6817,0.6505,3.335
38.424912,-3.0660,-2.5522,-0.3303,4.003
38.430697,-4.7524,-3.1547,-0.9783,5.787
38.434456,-6.5353,-3.0996,-0.4279,7.246
38.440336,-4.2129,-2.9642,-0.2411,5.157
38.444938,-2.3336,-3.6098,0.2469,4.305
38.448898,-2.1102,-4.1916,0.5585,4.726
38.454033,-3.9636,-4.2747,0.8643,5.893
38.458792,-6.3072,-3.4342,1.1872,7.279
38.463792,-7.1933,-1.9515,1.1965,7.549
38.468517,-7.1688,-1.0379,1.2577,7.352
38.473982,-5.8491,-1.4878,0.7481,6.082
38.477712,-4.9516,-2.8933,0.4968,5.756
38.483031,-4.8633,-4.1198,0.5918,6.401
38.487840,-5.9268,-4.5884,0.2729,7.500
38.493377,-7.2549,-4.4986,0.2900,8.541
38.497914,-7.5379,-3.9045,0.6957,8.518
38.501932,-7.1899,-3.0516,1.1011,7.888
38.507162,-6.2972,-2.5610,1.1994,6.903
38.512244,-5.9346,-1.6730,0.7099,6.207
38.516433,-5.9984,-2.1005,-0.0307,6.356
38.521265,-5.3262,-3.0424,-0.4981,6.154
38.526225,-4.7222,-4.2460,-1.6847,6.570
38.531038,-3.5733,-4.4807,-1.7974,6.006
38.535832,-2.4982,-4.2916,-1.7845,5.277
38.541107,-1.1797,-4.2648,-0.9555,4.527
38.546065,0.6064,-4.4490,-0.7836,4.558
38.550440,0.7987,-5.6123,-0.7924,5.724
38.555852,0.5499,-6.4827,-0.0306,6.506
38.560231,0.1408,-6.9760,0.9937,7.048
38.565519,-0.1565,-7.6540,1.3651,7.776
38.569907,-0.1446,-7.8468,1.4906,7.988
38.574700,-0.5477,-7.5772,2.1345,7.891
38.579647,-2.4699,-9.1736,1.9537,9.699
38.584634,-2.8309,-9.0421,1.9230,9.668
38.588905,-3.2775,-7.9371,2.3439,8.901
38.594028,-4.6569,-6.2007,2.6289,8.188
38.598613,-7.4010,-4.2094,2.6554,8.919
38.603240,-8.9305,-2.2541,2.9352,9.667
38.607996,-9.9348,-1.4066,2.9971,10.472
38.613079,-11.2297,-0.6867,3.1343,11.679
38.618048,-11.9628,0.7448,2.7763,12.303
38.623749,-11.6253,2.5081,1.6982,12.013
38.627397,-10.4134,2.6169,0.2114,10.739
38.632944,-10.2508,1.4715,0.1539,10.357
38.637023,-10.3505,1.5832,0.7653,10.499
38.643104,-10.2373,3.4454,1.4009,10.892
38.647150,-10.2876,5.6764,1.7736,11.883
38.651577,-10.5388,7.0050,1.9429,12.803
38.656706,-10.6823,7.0829,1.9160,12.960
38.662428,-10.7204,6.2444,1.8184,12.539
38.666047,-10.5869,5.4005,1.9193,12.039
38.672418,-10.6992,5.0734,2.1673,12.038
38.676358,-10.7950,5.0865,2.1363,12.123
38.681346,-10.8229,5.2822,2.2087,12.244
38.686330,-10.8444,5.3932,2.2975,12.327
38.690436,-10.7942,5.4103,2.3877,12.308
38.695202,-10.7267,5.4583,2.4099,12.274
38.700627,-10.5175,5.4534,2.3548,12.079
38.705401,-10.1715,5.4814,2.2663,11.775
38.710898,-9.8389,5.4730,2.0518,11.444
38.714776,-9.6198,5.3013,1.8985,11.147
38.719673,-9.4588,4.9854,2.0782,10.892
38.724370,-9.3012,4.5753,2.3967,10.639
38.729593,-9.1426,4.0393,2.6455,10.339
38.734459,-8.9719,3.3839,2.8695,10.009
38.738814,-8.6204,2.7853,3.1620,9.595
38.744199,-8.2176,2.3387,3.0770,9.081
38.748909,-7.8880,2.0241,2.7982,8.611
38.754102,-7.2219,1.8523,2.5054,7.865
38.758383,-6.2608,1.3924,2.5381,6.898
38.767985,-5.5700,1.3218,2.5194,6.255
38.770786,-5.2446,1.1638,2.3453,5.862
38.773731,-4.6536,1.3246,2.1910,5.311
38.777890,-4.0630,1.5283,2.0946,4.820
38.783764,-3.6000,1.4948,1.9938,4.378
38.787975,-3.2890,1.2982,1.9462,4.036
38.792438,-3.0349,1.0840,1.8517,3.717
38.797426,-2.8768,0.6800,1.7244,3.422
38.802207,-2.6020,0.2344,1.6255,3.077
38.806925,-2.4383,-0.2027,1.6500,2.951
38.811466,-2.1809,-0.6815,1.5817,2.779
38.816767,-1.9581,-1.1542,1.6449,2.806
38.821204,-2.0003,-1.3264,1.5761,2.871
38.826324,-2.0783,-1.6724,1.4590,3.041
38.831260,-1.6034,-1.8021,1.2409,2.713
38.836478,-1.8418,-1.9960,1.1678,2.956
38.841172,-1.5345,-1.9048,1.0429,2.659
38.845509,-1.8168,-2.0792,1.2489,3.030
38.851066,-1.7419,-2.1747,1.1657,3.020
38.855215,-1.6801,-2.4758,1.2089,3.227
38.860414,-1.7498,-3.0755,1.2386,3.749
38.864564,-2.0449,-3.9471,1.1169,4.584
38.870353,-1.9854,-4.3533,1.5006,5.014
38.875285,-1.8595,-4.2967,1.6490,4.964
38.879426,-1.3187,-4.2560,1.2659,4.632
38.884258,-0.5355,-4.1830,0.6358,4.265
38.889711,0.6983,-4.3190,0.2258,4.381
38.893671,2.0821,-4.8401,0.7649,5.324
38.898449,3.1425,-5.4640,-0.3435,6.313
38.903417,3.2290,-6.8507,-0.8459,7.621
38.908835,3.9189,-8.1690,-0.5532,9.077
38.912961,4.8271,-9.0259,-0.6827,10.258
38.918996,5.4934,-9.0240,-1.3038,10.645
38.924100,6.9800,-9.7504,-2.3011,12.210
38.927789,7.9324,-11.9775,-2.2155,14.536
38.933476,10.0592,-10.7157,-3.2171,15.045
38.937476,9.1309,-9.9937,-4.1652,14.163
38.942716,9.8343,-9.9108,-4.6437,14.714
38.946986,10.6317,-11.0378,-4.4177,15.949
38.951721,10.5602,-11.7500,-4.4371,16.409
38.956761,10.2176,-12.6673,-4.1460,16.794
38.962642,11.4475,-11.4368,-5.3562,17.045
38.966264,11.1126,-11.1496,-4.2852,16.315
38.971578,14.6867,-7.2820,-5.2199,17.204
38.976008,15.6771,-5.6948,-6.5412,17.916
38.980790,16.4980,-6.0181,-7.0092,18.908
38.985527,17.4151,-7.0495,-6.7139,19.951
38.990478,19.0610,-6.6033,-5.9327,21.027
38.995214,19.1837,-6.5033,-5.5155,20.994
39.000017,19.5250,-6.8825,-5.3946,21.394
39.004882,19.8814,-7.0002,-5.6252,21.816
39.011290,19.9271,-6.7780,-5.6688,21.798
39.015485,20.8635,-5.3982,-6.2598,22.441
39.020651,20.5738,-4.3964,-6.9633,22.161
39.024534,20.5624,-3.6542,-7.3043,22.125
39.029771,20.6214,-3.1218,-7.4281,22.140
39.033954,20.1131,-3.2921,-7.6404,21.766
39.039635,20.0944,-3.7801,-7.3967,21.744
39.044117,20.5442,-4.6845,-6.7349,22.122
39.048801,18.0613,-4.2774,-6.9950,19.835
39.053595,4.7286,-6.2097,-7.2327,10.641
39.057884,2.6023,-7.5647,-2.6437,8.425
39.063446,-3.7210,-7.5208,1.6060,8.543
39.067685,-7.1491,-5.5932,3.1677,9.614
39.073609,-11.6066,-2.5384,2.5530,12.152
39.077739,-10.1367,1.0479,2.7059,10.544
39.083404,-6.8550,0.4654,1.6818,7.074
39.087715,-3.6006,-2.5390,0.4053,4.424
39.092069,-1.0076,-3.6828,-1.8770,4.255
39.097547,2.4524,-4.7670,-3.8275,6.587
39.101871,10.5563,-5.4095,-5.4705,13.062
39.106687,7.9772,-7.5995,-4.7127,11.983
39.111562,3.2531,-5.8443,-2.5864,7.171
39.116761,0.2314,-1.7860,0.5931,1.896
39.121543,-0.7863,0.6397,1.8090,2.074
39.126359,-1.0054,0.9179,2.4591,2.811
39.130977,-0.8667,-0.0146,1.9041,2.092
39.135791,-0.5463,-0.8008,0.5228,1.101
39.140211,-0.0919,-0.6114,-0.4352,0.756
39.145721,-0.0350,-0.4349,-0.2190,0.488
39.150715,0.0182,-0.4095,0.2538,0.482
39.154772,0.2578,-0.0394,0.6243,0.677
39.159700,0.7487,0.0963,0.1129,0.763
39.165245,0.7258,0.0617,-0.6568,0.981
39.169943,0.5357,0.0573,-0.6355,0.833
39.174645,0.1475,0.2984,-0.7856,0.853
39.181231,-0.2665,0.5247,-0.8680,1.049
39.183865,-0.0607,0.5640,-0.7605,0.949
39.188962,-0.2088,0.4459,-0.2633,0.558
39.193707,0.2394,0.2535,-0.6667,0.752
39.198497,0.3192,0.0080,-0.6155,0.693
39.203047,-0.1891,-0.2930,-0.5858,0.682
39.208787,-0.7410,-0.3619,-0.1314,0.835
39.213770,-0.9609,0.5498,0.2335,1.131
39.217723,-0.7169,0.9731,0.4127,1.277
39.223200,-0.0127,0.6955,0.1564,0.713
39.227624,0.4583,0.1738,-0.0262,0.491
39.232233,0.1290,-0.1879,0.1169,0.256
39.237169,-0.8420,-0.0642,0.4868,0.975
39.242136,-1.6266,0.0621,0.4606,1.692
39.247238,-1.3504,0.8008,0.4082,1.622
39.251600,-0.4612,0.4005,0.1509,0.629
39.256624,0.3606,-0.4323,-0.3411,0.658
39.261237,0.5285,-0.6239,-0.6446,1.041
39.266809,-0.0523,-0.5695,-0.3276,0.659
39.271089,-0.9446,-0.6560,0.2313,1.173
39.275469,-1.0769,-0.1036,0.0312,1.082
39.280649,-0.0799,0.3856,-0.0448,0.396
39.285644,0.5855,-0.2811,0.2667,0.702
39.290460,0.6234,-0.9212,0.2769,1.146
39.295412,0.4996,-0.6640,0.2233,0.860
39.299960,0.3685,-0.3880,0.4210,0.681
39.305104,0.4643,-0.3202,0.6690,0.875
39.310367,0.6971,-0.5204,0.4575,0.983
39.314205,0.4412,-0.6396,0.3372,0.847
39.319546,0.0598,-0.4360,0.3439,0.559
39.324358,-0.5103,-0.1250,0.4322,0.680
39.328968,-0.8152,0.0830,0.3511,0.891
39.334027,-0.6469,0.0495,0.1891,0.676
39.339026,-0.2323,-0.0582,-0.1470,0.281
39.343515,0.0343,-0.1276,-0.4444,0.464
39.347961,0.0216,-0.1589,-0.4805,0.507
39.353749,-0.1511,-0.0634,-0.2746,0.320
39.358026,-0.4841,0.0751,-0.1404,0.510
39.363433,-0.4972,0.0989,-0.1087,0.518
39.368195,-0.3148,0.1540,-0.1507,0.382
39.373091,-0.0544,0.1159,-0.1470,0.195
39.377389,0.1837,-0.1204,0.0034,0.220
39.382134,0.1247,-0.1267,0.1854,0.257
39.386707,-0.1020,0.1326,0.2654,0.314
39.393108,-0.4399,0.4015,0.3366,0.684
39.397243,-0.3985,0.5008,0.4563,0.786
39.401616,-0.1623,0.3516,0.4285,0.578
39.406666,0.2502,0.0641,0.4018,0.478
39.414561,0.3535,-0.1177,0.3667,0.523
39.416351,0.3857,-0.2851,0.2343,0.534
39.424392,0.0414,-0.2994,0.4138,0.512
39.425635,-0.6398,-0.0578,0.6965,0.948
39.431419,-0.8672,0.1432,0.5969,1.062
39.434977,-0.5121,0.0311,0.1828,0.545
39.439939,-0.1434,0.0531,-0.2449,0.289
39.446377,-0.1225,-0.0113,-0.3893,0.408
39.449880,-0.3854,-0.1380,-0.2367,0.473
39.454842,-0.7979,-0.3427,0.2654,0.908
39.460172,-1.5480,0.4737,0.1069,1.622
39.466609,-0.3704,1.8606,0.2181,1.910
39.472740,-0.0847,-0.3293,0.0890,0.352
39.474040,0.4527,-0.8884,0.4075,1.077
39.478278,-0.1301,0.2916,0.1415,0.349
39.483388,-0.9148,0.7148,0.6837,1.347
39.487742,-1.3428,0.5547,0.8518,1.684
39.493501,-1.0583,0.6035,0.6106,1.363
39.498315,-0.5391,0.4038,0.4148,0.791
39.503074,-0.1037,0.1492,0.2524,0.311
39.508301,0.1322,-0.1510,0.2213,0.299
39.513042,0.2670,-0.3557,0.0251,0.445
39.518010,0.1307,-0.3142,-0.0202,0.341
39.522291,-0.2611,-0.0887,-0.1688,0.323
39.527744,-0.4916,0.1010,-0.3507,0.612
39.532528,-0.4849,0.2119,-0.6217,0.816
39.537512,-0.2032,0.1553,-0.8378,0.876
39.542070,-0.0832,0.0673,-0.9345,0.941
39.546717,-0.1317,0.0221,-0.9433,0.953
39.552883,-0.2424,0.0869,-0.9595,0.993
39.556993,-0.2760,0.0426,-0.9129,0.955
39.561642,-0.6521,-0.6785,-0.4144,1.028
39.569871,-1.5879,0.5141,-0.3697,1.709
39.571521,0.3874,0.2245,0.7805,0.900
39.575289,-0.0991,-1.4398,0.9946,1.753
39.580076,-0.2534,-0.7777,1.0157,1.304
39.585042,-0.8673,0.1807,0.9272,1.282
39.589849,-0.8282,0.2179,0.7913,1.166
39.594601,-0.7641,-0.0218,0.6196,0.984
39.600509,-0.4077,0.1074,0.4870,0.644
39.604479,-0.4567,0.1241,0.4885,0.680
39.608994,0.0270,-0.1918,0.2204,0.293
39.613964,0.0313,-0.6800,0.1655,0.701
39.618625,-0.5446,-0.5819,0.1587,0.813
39.623932,-1.1740,-0.5315,0.3192,1.328
39.628603,-1.0960,-0.2917,-0.0921,1.138
39.633241,-0.7251,-0.5778,-0.2202,0.953
