time,gFx,gFy,gFz,TgF
1.309784427,0.5580,0.0239,1.3964,1.504
1.312771822,0.5499,0.0142,1.3690,1.475
1.314212135,0.5374,0.0034,1.3353,1.439
1.317485468,0.5218,-0.0034,1.3019,1.403
1.319416874,0.5098,-0.0010,1.2679,1.367
1.32213151,0.4945,0.0017,1.2276,1.323
1.32420802,0.4759,-0.0037,1.1770,1.270
1.326440937,0.4554,-0.0173,1.1262,1.215
1.328917499,0.4319,-0.0325,1.0752,1.159
1.33132776,0.4075,-0.0437,1.0226,1.102
1.334068854,0.3831,-0.0454,0.9755,1.049
1.336275572,0.3718,-0.0320,0.9271,0.999
1.338947916,0.3689,-0.0103,0.8746,0.949
1.341379322,0.3760,0.0200,0.8223,0.904
1.343352031,0.3914,0.0628,0.7727,0.868
1.345940104,0.4124,0.1102,0.7219,0.839
1.348132499,0.4341,0.1561,0.6696,0.813
1.351218437,0.4561,0.1944,0.6122,0.788
1.356354166,0.4703,0.2128,0.5616,0.763
1.356871666,0.4832,0.2128,0.5164,0.739
1.35810526,0.4969,0.2060,0.4729,0.716
1.360215676,0.5069,0.1920,0.4297,0.692
1.362780468,0.5125,0.1730,0.3919,0.668
1.365123749,0.5221,0.1566,0.3620,0.654
1.373128593,0.5318,0.1471,0.3305,0.643
1.37348677,0.5413,0.1456,0.3076,0.639
1.37360526,0.5511,0.1529,0.2895,0.641
1.375005364,0.5602,0.1664,0.2700,0.644
1.377116197,0.5673,0.1842,0.2467,0.645
1.379625624,0.5736,0.2072,0.2245,0.650
1.382061979,0.5782,0.2287,0.2062,0.655
1.38479177,0.5768,0.2509,0.1981,0.659
1.386857239,0.5804,0.2739,0.1927,0.670
1.389422031,0.5792,0.2958,0.1932,0.678
1.391781197,0.5704,0.3137,0.2069,0.683
1.39401151,0.5592,0.3244,0.2311,0.687
1.396398229,0.5485,0.3335,0.2636,0.694
1.399149739,0.5418,0.3423,0.2985,0.707
1.401942291,0.5465,0.3567,0.3283,0.731
1.404046406,0.5629,0.3777,0.3445,0.760
1.406359114,0.5858,0.4014,0.3515,0.792
1.408965624,0.6120,0.4317,0.3598,0.831
1.411174583,0.6379,0.4634,0.3767,0.874
1.413430364,0.6596,0.4915,0.4011,0.915
1.415684114,0.6782,0.5130,0.4432,0.959
1.418446458,0.6967,0.5279,0.4954,1.005
1.421359218,0.7133,0.5387,0.5360,1.042
1.42318927,0.7197,0.5291,0.5702,1.060
1.425561614,0.7229,0.5277,0.6034,1.079
1.427824739,0.7412,0.5575,0.6232,1.117
1.430355833,0.7678,0.5875,0.6325,1.155
1.432931718,0.7852,0.6007,0.6388,1.177
1.435779374,0.7949,0.6046,0.6493,1.191
1.437745468,0.8030,0.6086,0.6662,1.208
1.440321197,0.8052,0.6046,0.6877,1.219
1.442865833,0.8023,0.5970,0.7155,1.230
1.444955729,0.7971,0.5927,0.7451,1.242
1.447417135,0.7927,0.5853,0.7757,1.254
1.449684426,0.7891,0.5802,0.8018,1.266
1.453250885,0.7803,0.5797,0.8201,1.272
1.45481677,0.7710,0.5853,0.8326,1.277
1.45744552,0.7634,0.5992,0.8428,1.285
1.459964843,0.7461,0.5990,0.8502,1.280
1.462351666,0.7217,0.5890,0.8577,1.266
1.464406197,0.6962,0.5843,0.8690,1.257
1.467696874,0.6674,0.5792,0.8792,1.247
1.474470937,0.6464,0.5638,0.8880,1.235
1.475174322,0.6457,0.5482,0.9037,1.239
1.482067551,0.6303,0.5497,0.9215,1.244
1.482309062,0.6195,0.5697,0.9403,1.262
1.482500572,0.6203,0.6110,0.9489,1.288
1.482628645,0.6244,0.6540,0.9481,1.310
1.483784739,0.6234,0.6894,0.9393,1.321
1.496081145,0.6210,0.7195,0.9203,1.323
1.496546197,0.6166,0.7414,0.8971,1.317
1.496683541,0.6147,0.7546,0.8655,1.302
1.496813124,0.5963,0.7588,0.8443,1.282
1.496930833,0.5865,0.7737,0.8147,1.267
1.498212708,0.5887,0.8081,0.7827,1.270
1.500469635,0.5912,0.8514,0.7629,1.287
1.503097812,0.5983,0.9076,0.7500,1.321
1.505516458,0.6076,0.9786,0.7370,1.368
1.507856458,0.6173,1.0480,0.7265,1.417
1.510322604,0.6151,1.1013,0.7121,1.449
1.512491718,0.6061,1.1355,0.6899,1.460
1.514928229,0.5963,1.1643,0.6708,1.470
1.517328385,0.5834,1.1846,0.6589,1.476
1.520219635,0.5614,1.1861,0.6481,1.464
1.52272677,0.5404,1.1653,0.6315,1.431
1.525031874,0.5296,1.1226,0.6020,1.379
1.527371354,0.5201,1.0661,0.5795,1.320
1.529695312,0.4881,1.0112,0.6007,1.273
1.532353958,0.4781,1.0341,0.6562,1.315
1.535524374,0.4739,1.0861,0.6992,1.376
1.538287031,0.4559,1.1025,0.7256,1.396
1.539669999,0.4517,1.1621,0.7456,1.453
1.541991614,0.4668,1.2503,0.7727,1.542
1.544302968,0.4989,1.3165,0.8020,1.620
1.546527708,0.5502,1.3595,0.8206,1.681
1.549073437,0.6056,1.3937,0.8343,1.734
1.554354843,0.6444,1.4172,0.8638,1.780
1.555242551,0.6818,1.4196,0.8787,1.803
1.556538958,0.7348,1.3993,0.8792,1.809
1.559145051,0.7993,1.3676,0.8677,1.806
1.561553749,0.8611,1.3295,0.8480,1.797
1.563626301,0.9088,1.2948,0.8184,1.781
1.565991249,0.9450,1.2691,0.7896,1.768
1.577402812,0.9679,1.2510,0.7615,1.755
1.578337708,0.9760,1.2386,0.7358,1.740
1.578828749,0.9738,1.2325,0.7131,1.725
1.579343853,0.9591,1.2224,0.6926,1.701
1.579642083,0.9408,1.1953,0.6674,1.661
1.580207812,0.9386,1.1409,0.6064,1.597
1.583060937,0.9552,1.0659,0.5509,1.534
1.607382864,0.9327,1.0219,0.5529,1.490
1.607963697,0.8949,0.9850,0.5795,1.451
1.608128281,0.8492,0.9545,0.6310,1.425
1.60827177,0.7947,0.9308,0.7060,1.413
1.608432187,0.7305,0.9124,0.7908,1.411
1.608567187,0.6645,0.9041,0.8641,1.416
1.608705312,0.5948,0.9034,0.9225,1.422
1.608862603,0.5377,0.9120,0.9486,1.421
1.609009166,0.4896,0.9207,0.9608,1.418
1.609155624,0.4451,0.9295,0.9774,1.420
1.609976406,0.4097,0.9386,0.9889,1.424
1.612379687,0.4155,0.9679,0.9647,1.428
1.614420364,0.4002,0.9655,0.9911,1.440
1.616546041,0.3532,0.9364,1.0563,1.455
1.619572239,0.3078,0.9034,1.0947,1.452
1.62280526,0.2673,0.8585,1.1333,1.447
1.623839999,0.2267,0.7964,1.1746,1.437
1.626344999,0.1910,0.7341,1.2188,1.436
1.628972708,0.1654,0.6848,1.2623,1.446
1.631228697,0.1527,0.6479,1.3006,1.461
1.633337916,0.1527,0.6296,1.3285,1.478
1.63624802,0.1586,0.6256,1.3448,1.492
1.638760156,0.1695,0.6298,1.3537,1.503
1.64108151,0.1822,0.6391,1.3610,1.515
1.643424843,0.2003,0.6510,1.3637,1.524
1.646608228,0.2213,0.6616,1.3683,1.536
1.648827551,0.2450,0.6689,1.3761,1.550
1.651180937,0.2607,0.6718,1.3744,1.552
1.656861301,0.2646,0.6699,1.3732,1.551
1.657429426,0.2656,0.6694,1.3678,1.546
1.657762239,0.2697,0.6711,1.3634,1.543
1.660319583,0.2761,0.6743,1.3578,1.541
1.662869062,0.2800,0.6777,1.3480,1.535
1.66507427,0.2812,0.6853,1.3336,1.525
1.66739927,0.2841,0.6953,1.3168,1.516
1.68594302,0.2839,0.7053,1.3021,1.508
1.686346978,0.2753,0.6992,1.2823,1.486
1.68647427,0.2692,0.7026,1.2684,1.475
1.686586353,0.2780,0.7339,1.2657,1.489
1.686695572,0.2697,0.7441,1.2586,1.487
1.686819531,0.2751,0.7632,1.2049,1.453
1.687486614,0.2997,0.7837,1.1367,1.413
1.687622499,0.3259,0.7905,1.0820,1.379
1.689194322,0.3469,0.7974,1.0514,1.364
1.691281406,0.3613,0.8018,1.0407,1.363
1.694822083,0.3640,0.7988,1.0402,1.361
1.697125103,0.3562,0.7964,1.0307,1.350
1.699756197,0.3423,0.7901,1.0133,1.330
1.701443801,0.3208,0.7761,0.9931,1.301
1.703688072,0.3083,0.7624,0.9623,1.266
1.706173801,0.3022,0.7461,0.9278,1.228
1.708415989,0.2966,0.7317,0.9051,1.201
1.711133281,0.2907,0.7224,0.8758,1.172
1.713733593,0.2885,0.7150,0.8567,1.153
1.715511197,0.2724,0.7128,0.8499,1.142
1.719571562,0.2570,0.7109,0.8509,1.138
1.721357968,0.2418,0.7119,0.8602,1.142
1.723035781,0.2394,0.7099,0.8719,1.150
1.725217499,0.2389,0.7089,0.8939,1.166
1.728330312,0.2311,0.7114,0.9234,1.188
1.730220468,0.2357,0.7119,0.9525,1.212
1.732687395,0.2382,0.7065,0.9826,1.233
1.734985103,0.2492,0.6955,1.0143,1.255
1.737688228,0.2646,0.6848,1.0512,1.282
1.739783437,0.2555,0.6735,1.0937,1.310
1.742249687,0.2482,0.6691,1.1304,1.337
1.74457026,0.2641,0.6674,1.1575,1.362
1.747957603,0.2980,0.6635,1.1856,1.391
1.750315624,0.4537,0.6374,1.2188,1.448
1.752142864,0.4703,0.6440,1.2623,1.493
1.757634062,0.4097,0.6647,1.2823,1.501
1.758199635,0.3677,0.6950,1.2857,1.507
1.759385051,0.3442,0.7292,1.2825,1.515
1.762074374,0.3303,0.7549,1.2791,1.522
1.764096458,0.3058,0.7705,1.2569,1.506
1.76643651,0.2966,0.7685,1.2063,1.461
1.785476562,0.3132,0.7436,1.1404,1.397
1.785933905,0.3379,0.7119,1.0647,1.325
1.786083697,0.3581,0.6889,0.9816,1.252
1.786204478,0.3630,0.6694,0.9015,1.180
1.786346562,0.3467,0.6518,0.8279,1.109
1.786478124,0.3281,0.6476,0.7583,1.050
1.786604062,0.4009,0.7857,0.6410,1.090
1.78672026,0.4290,0.8245,0.7500,1.194
1.788748489,0.3298,0.7712,0.7322,1.113
1.790945416,0.2238,0.6833,0.6706,0.983
1.792886822,0.1525,0.5763,0.6437,0.877
1.796055103,0.1258,0.4822,0.6029,0.782
1.797866353,0.1439,0.4221,0.5455,0.705
1.800048905,0.1905,0.4085,0.4756,0.655
1.804881822,0.2572,0.4571,0.4060,0.663
1.806274114,0.3019,0.5230,0.3926,0.720
1.807740624,0.3019,0.5829,0.4231,0.781
1.810222916,0.2839,0.6247,0.4688,0.831
1.813037499,0.2680,0.6532,0.5142,0.873
1.815290468,0.2702,0.6618,0.5435,0.898
1.817401249,0.3171,0.6862,0.5519,0.936
1.820569687,0.3928,0.7265,0.5404,0.987
1.822348801,0.4563,0.7539,0.5130,1.020
1.824442603,0.4986,0.7759,0.4903,1.045
1.826733228,0.5225,0.7837,0.4759,1.055
1.829212551,0.5374,0.7854,0.4742,1.063
1.832592812,0.5485,0.7842,0.4847,1.073
1.834285051,0.5570,0.7844,0.4964,1.083
1.837529739,0.5675,0.7932,0.5074,1.099
1.839527916,0.5717,0.7991,0.5128,1.108
1.841668905,0.5748,0.8076,0.5208,1.120
1.843741822,0.5768,0.8225,0.5377,1.139
1.847090937,0.5778,0.8350,0.5558,1.158
1.849659322,0.5775,0.8465,0.5739,1.174
1.851864583,0.5734,0.8607,0.6005,1.196
1.854299322,0.5682,0.8731,0.6349,1.220
1.856140624,0.5665,0.8853,0.6701,1.247
1.859090989,0.5680,0.8968,0.7173,1.281
1.861160051,0.5709,0.9046,0.7676,1.317
1.863392916,0.6440,0.9987,0.7512,1.406
1.865521041,0.7224,1.0549,0.8809,1.553
1.867857916,0.6669,1.0121,1.0109,1.578
1.873929999,0.5800,0.9408,1.0700,1.538
1.874587603,0.5228,0.8533,1.1482,1.523
1.87597052,0.4901,0.7641,1.2085,1.511
1.877634739,0.4908,0.6977,1.2381,1.504
1.880089583,0.5504,0.6931,1.2083,1.498
1.886640364,0.6181,0.7226,1.2027,1.533
1.887064791,0.6281,0.7493,1.2202,1.564
1.899913489,0.5709,0.7436,1.2415,1.556
1.90049276,0.4854,0.7153,1.2488,1.519
1.900733124,0.4260,0.6791,1.2349,1.472
1.901086301,0.4087,0.6454,1.1992,1.422
1.90119578,0.4177,0.6193,1.1409,1.364
1.901304687,0.4277,0.5963,1.0791,1.305
1.905907239,0.4202,0.5707,1.0253,1.246
1.906253124,0.3984,0.5443,0.9904,1.198
1.906738749,0.3674,0.5211,0.9696,1.160
1.909100833,0.3308,0.4972,0.9511,1.123
1.911502135,0.2941,0.4705,0.9312,1.084
1.914098489,0.2646,0.4427,0.9059,1.042
1.916453801,0.2414,0.4129,0.8768,0.999
1.919895208,0.2194,0.3838,0.8440,0.953
1.92244828,0.1988,0.3611,0.8159,0.914
1.923641874,0.1815,0.3518,0.7988,0.892
1.925863333,0.1676,0.3530,0.7847,0.877
1.928262655,0.1566,0.3579,0.7749,0.868
1.930685312,0.1498,0.3652,0.7634,0.859
1.933222395,0.1441,0.3728,0.7490,0.849
1.935984843,0.1378,0.3767,0.7348,0.837
1.938277499,0.1392,0.3796,0.7229,0.828
1.940653124,0.1463,0.3853,0.7128,0.823
1.942849062,0.1564,0.3941,0.7009,0.819
1.945636718,0.1683,0.4046,0.6899,0.817
1.948471458,0.1837,0.4141,0.6728,0.811
1.951185312,0.1976,0.4146,0.6303,0.780
1.958798489,0.2101,0.4136,0.6535,0.801
1.959465468,0.2145,0.4094,0.6826,0.824
1.959741562,0.2165,0.4097,0.6892,0.830
1.959960208,0.2240,0.4258,0.6850,0.837
1.962438437,0.2301,0.4427,0.6740,0.839
1.964651926,0.2328,0.4537,0.6599,0.834
1.972321197,0.2362,0.4595,0.6518,0.832
1.97286927,0.2384,0.4520,0.6486,0.826
1.973120885,0.2404,0.4393,0.6498,0.820
1.986511978,0.2445,0.4224,0.6562,0.818
1.987001405,0.2489,0.4063,0.6645,0.818
1.987154114,0.2489,0.3938,0.6769,0.822
1.987303749,0.2440,0.3848,0.6938,0.830
1.987452291,0.2379,0.3809,0.7119,0.842
1.987580676,0.2282,0.3889,0.7307,0.859
1.988795416,0.2135,0.4002,0.7495,0.876
1.991374166,0.1927,0.4077,0.7651,0.888
1.993554687,0.1739,0.4080,0.7761,0.894
1.995866041,0.1610,0.4046,0.7815,0.895
1.998517395,0.1481,0.3943,0.7844,0.890
2.001393332,0.1375,0.3784,0.7898,0.887
2.005453749,0.1231,0.3615,0.7964,0.883
2.006069635,0.1068,0.3459,0.8020,0.880
2.008350624,0.0884,0.3315,0.8062,0.876
2.011190624,0.0716,0.3205,0.8072,0.871
2.013702655,0.0552,0.3100,0.8057,0.865
2.015674895,0.0447,0.3005,0.8015,0.857
2.017975051,0.0349,0.2910,0.7925,0.845
2.020427135,0.0251,0.2812,0.7825,0.832
2.023055832,0.0173,0.2704,0.7742,0.820
2.025188749,0.0107,0.2629,0.7646,0.809
2.027689374,0.0044,0.2548,0.7541,0.796
2.029929687,-0.0005,0.2506,0.7427,0.784
2.032469374,-0.0046,0.2482,0.7358,0.777
2.035069322,-0.0076,0.2528,0.7312,0.774
2.038277707,-0.0032,0.2617,0.7248,0.771
2.039921822,0.0164,0.2729,0.7200,0.770
2.042373801,0.0415,0.2868,0.7143,0.771
2.044461666,0.0686,0.2975,0.7082,0.771
2.047290572,0.0909,0.3063,0.7028,0.772
2.050098957,0.1116,0.3149,0.6994,0.775
2.05287703,0.1312,0.3242,0.6953,0.778
2.054646666,0.1485,0.3359,0.6877,0.780
2.056453697,0.1586,0.3435,0.6774,0.776
2.059070103,0.1612,0.3479,0.6616,0.765
2.061947551,0.1578,0.3474,0.6440,0.749
2.06460177,0.1483,0.3388,0.6225,0.724
2.067022968,0.1317,0.3281,0.5997,0.696
2.06852203,0.1192,0.3210,0.5780,0.672
2.074779999,0.1051,0.3171,0.5599,0.652
2.075384635,0.0897,0.3129,0.5504,0.639
2.08159328,0.0755,0.3107,0.5470,0.634
2.081916405,0.0650,0.3100,0.5453,0.631
2.082199843,0.0586,0.3115,0.5411,0.627
2.08305052,0.0523,0.3141,0.5377,0.625
2.085590832,0.0520,0.3210,0.5357,0.627
2.104525885,0.0552,0.3266,0.5352,0.629
2.10497328,0.0569,0.3315,0.5367,0.633
2.105115832,0.0579,0.3364,0.5379,0.637
2.10525302,0.0613,0.3391,0.5389,0.640
2.10537677,0.0672,0.3432,0.5394,0.643
2.105511093,0.0696,0.3498,0.5387,0.646
2.105633437,0.0738,0.3618,0.5382,0.653
2.10577078,0.0804,0.3757,0.5355,0.659
2.107849322,0.0904,0.3884,0.5299,0.663
2.110081249,0.0989,0.3975,0.5235,0.665
2.112447655,0.1053,0.4019,0.5140,0.661
2.114432551,0.1102,0.4067,0.4979,0.652
2.116802968,0.1109,0.4099,0.4813,0.642
2.121075416,0.1075,0.4126,0.4727,0.637
2.122037291,0.1026,0.4148,0.4634,0.630
2.124386145,0.0950,0.4165,0.4578,0.626
2.126697291,0.0867,0.4187,0.4578,0.626
2.129191041,0.0782,0.4209,0.4676,0.634
2.131875468,0.0728,0.4263,0.4874,0.652
2.133988124,0.0699,0.4322,0.5052,0.668
2.13672078,0.0713,0.4361,0.5179,0.681
2.13939703,0.0716,0.4353,0.5228,0.684
2.141524374,0.0647,0.4317,0.5228,0.681
2.143529582,0.0579,0.4273,0.5199,0.675
2.146448593,0.0528,0.4236,0.5174,0.671
2.148841249,0.0484,0.4246,0.5181,0.672
2.151877968,0.0484,0.4285,0.5206,0.676
2.15881526,0.0525,0.4346,0.5257,0.684
2.159408593,0.0569,0.4427,0.5306,0.693
2.159720624,0.0616,0.4488,0.5416,0.706
2.161711197,0.0623,0.4512,0.5580,0.720
2.163158072,0.0657,0.4434,0.5773,0.731
2.16762203,0.0682,0.4324,0.5946,0.738
2.167977343,0.0679,0.4277,0.6137,0.751
2.18609953,0.0664,0.4319,0.6291,0.766
2.186558957,0.0559,0.4407,0.6398,0.779
2.18672078,0.0418,0.4559,0.6464,0.792
2.186858593,0.0286,0.4671,0.6484,0.800
2.186993124,0.0198,0.4693,0.6466,0.799
2.187123072,0.0122,0.4624,0.6442,0.793
2.187253957,0.0090,0.4512,0.6474,0.789
2.18738078,0.0068,0.4417,0.6520,0.788
2.189924166,0.0210,0.4402,0.6557,0.790
2.192373384,0.0308,0.4341,0.6713,0.800
2.194240155,-0.0374,0.4346,0.6557,0.788
2.197558905,-0.0342,0.4397,0.6657,0.799
2.199250312,-0.0166,0.4490,0.6723,0.809
2.201937134,0.0063,0.4590,0.6860,0.825
2.205414009,0.0251,0.4676,0.7062,0.847
2.206633124,0.0418,0.4744,0.7380,0.878
2.209277447,0.0579,0.4764,0.7729,0.910
2.211587759,0.0694,0.4778,0.8081,0.941
2.21348328,0.0738,0.4788,0.8428,0.972
2.216242395,0.0730,0.4756,0.8712,0.995
2.218602082,0.0701,0.4729,0.8902,1.010
2.221629999,0.0638,0.4700,0.9005,1.018
2.223732082,0.0523,0.4673,0.9041,1.019
2.225929895,0.0432,0.4688,0.9066,1.022
2.228110937,0.0362,0.4717,0.9046,1.021
2.230473332,0.0303,0.4764,0.8983,1.017
2.232963124,0.0259,0.4788,0.8880,1.009
2.235405051,0.0203,0.4769,0.8746,0.996
2.238211718,0.0156,0.4700,0.8609,0.981
2.240667916,0.0107,0.4612,0.8506,0.968
2.242839791,0.0076,0.4505,0.8414,0.954
2.245147655,0.0034,0.4415,0.8338,0.943
2.24743677,-0.0029,0.4373,0.8294,0.938
2.24988927,-0.0081,0.4380,0.8284,0.937
2.252118384,-0.0083,0.4432,0.8279,0.939
2.254906041,-0.0056,0.4541,0.8245,0.941
2.257527447,0.0032,0.4651,0.8196,0.942
2.25964802,0.0129,0.4742,0.8128,0.941
2.262442447,0.0249,0.4817,0.8064,0.940
2.264753541,0.0306,0.4859,0.7947,0.932
2.267083957,0.0278,0.4869,0.7798,0.920
2.269187395,0.0239,0.4866,0.7622,0.905
2.274159843,0.0195,0.4871,0.7400,0.886
2.274771301,0.0120,0.4893,0.7175,0.869
2.281308905,0.0046,0.4945,0.6965,0.854
2.281710312,0.0032,0.4993,0.6748,0.839
2.281921874,0.0081,0.5081,0.6559,0.830
2.284031718,0.0125,0.5142,0.6388,0.820
2.286110884,0.0115,0.5194,0.6242,0.812
2.29189677,0.0100,0.5216,0.6122,0.804
2.292205312,0.0076,0.5194,0.6059,0.798
2.293521197,0.0007,0.5181,0.6034,0.795
2.295772603,-0.0093,0.5191,0.6020,0.795
2.298310103,-0.0183,0.5186,0.6044,0.797
2.300545884,-0.0237,0.5179,0.6046,0.796
2.303283645,-0.0283,0.5140,0.6010,0.791
2.305727499,-0.0318,0.5086,0.5975,0.785
2.307927812,-0.0318,0.4974,0.5900,0.772
2.311015207,-0.0330,0.4830,0.5919,0.765
2.312987395,-0.0303,0.4678,0.5878,0.752
2.31509578,-0.0205,0.4517,0.5846,0.739
2.317469478,-0.0154,0.4366,0.5919,0.736
2.319895728,-0.0203,0.4256,0.6132,0.747
2.322930937,-0.0340,0.4197,0.6462,0.771
2.325027343,-0.0965,0.4165,0.6843,0.807
2.327404478,-0.0222,0.4277,0.7410,0.856
2.329918228,0.0286,0.4353,0.8032,0.914
2.332250103,0.0481,0.4432,0.8382,0.949
2.334471614,0.0652,0.4458,0.8609,0.972
2.336855103,0.0725,0.4456,0.8870,0.995
2.340170259,0.0823,0.4463,0.9100,1.017
2.34245052,0.0946,0.4476,0.9305,1.037
2.344306457,0.1051,0.4544,0.9484,1.057
2.346547655,0.1126,0.4651,0.9681,1.080
2.348936666,0.1177,0.4786,0.9865,1.103
2.351479009,0.1231,0.4928,1.0033,1.125
2.358383072,0.1314,0.5069,1.0163,1.143
2.358991562,0.1414,0.5160,1.0214,1.153
2.35922427,0.1527,0.5177,1.0236,1.157
2.361731457,0.1651,0.5172,1.0214,1.157
2.363697447,0.1774,0.5147,1.0151,1.152
2.366070884,0.1881,0.5142,1.0060,1.145
2.368514218,0.1962,0.5133,0.9931,1.135
2.376657187,0.2050,0.5140,0.9762,1.122
2.377059218,0.2103,0.5133,0.9586,1.108
2.377203697,0.2167,0.5145,0.9410,1.094
2.378371093,0.2189,0.5135,0.9269,1.082
2.381126353,0.2218,0.5135,0.9142,1.072
2.382728541,0.2213,0.5108,0.9017,1.060
2.385154739,0.2235,0.5106,0.8941,1.054
2.387909791,0.2257,0.5077,0.8856,1.045
2.390406197,0.2243,0.5059,0.8804,1.040
2.392956353,0.2240,0.5018,0.8733,1.032
2.395007343,0.2267,0.5008,0.8665,1.026
2.39725828,0.2291,0.5006,0.8577,1.019
2.399801093,0.2355,0.4991,0.8519,1.015
2.402490884,0.2443,0.4984,0.8511,1.016
2.405466874,0.2545,0.4932,0.8536,1.018
2.407402082,0.2675,0.4849,0.8646,1.027
2.409633957,0.2797,0.4769,0.8809,1.040
2.412067343,0.2890,0.4725,0.9029,1.059
2.414341978,0.2995,0.4671,0.9273,1.081
2.416612239,0.3083,0.4610,0.9528,1.102
2.419398593,0.3176,0.4566,0.9782,1.125
2.42263203,0.3279,0.4539,1.0050,1.150
2.424518593,0.3405,0.4512,1.0334,1.178
2.426771457,0.3532,0.4458,1.0595,1.203
2.429104009,0.3623,0.4368,1.0881,1.227
2.431372968,0.3684,0.4182,1.1204,1.251
2.433882291,0.3691,0.3984,1.1575,1.279
2.436122916,0.3718,0.3787,1.1990,1.311
2.439644114,0.3789,0.3652,1.2510,1.357
2.441577551,0.3899,0.3552,1.3104,1.413
2.443351926,0.3953,0.3506,1.3761,1.474
2.445956614,0.3953,0.3481,1.4406,1.534
2.44823828,0.3955,0.3513,1.5034,1.594
2.450726405,0.3945,0.3537,1.5591,1.647
2.454768332,0.3860,0.3532,1.6060,1.689
2.456437395,0.3703,0.3503,1.6417,1.719
2.458272655,0.3547,0.3454,1.6695,1.741
2.460541145,0.3349,0.3371,1.6856,1.751
2.462809478,0.3098,0.3249,1.6864,1.745
2.465022291,0.2807,0.3085,1.6815,1.732
2.467441197,0.2467,0.2912,1.6705,1.714
2.469722864,0.2074,0.2739,1.6522,1.688
2.473934426,0.1710,0.2519,1.6319,1.660
2.475208384,0.1285,0.2274,1.6089,1.630
2.477268905,0.0877,0.2074,1.5835,1.599
2.481719895,0.0479,0.1896,1.5571,1.569
2.482105936,0.0098,0.1742,1.5317,1.542
2.484288957,-0.0237,0.1593,1.5058,1.514
2.488555311,-0.0540,0.1473,1.4785,1.487
2.490968541,-0.0784,0.1390,1.4504,1.459
2.491992707,-0.0982,0.1307,1.4206,1.430
2.494329895,-0.1168,0.1256,1.3910,1.402
2.496610259,-0.1312,0.1224,1.3595,1.371
2.49919953,-0.1441,0.1204,1.3253,1.339
2.501547395,-0.1525,0.1170,1.2911,1.305
2.503923801,-0.1578,0.1109,1.2550,1.270
2.509588384,-0.1617,0.1036,1.2166,1.232
2.509942968,-0.1605,0.0989,1.1736,1.189
2.511759999,-0.1478,0.1007,1.1287,1.143
2.513451874,-0.1151,0.1138,1.0910,1.103
2.51618328,-0.0618,0.1378,1.0695,1.080
2.518532186,0.0032,0.1698,1.0629,1.076
2.522593332,0.0747,0.2067,1.0666,1.089
2.524005207,0.1454,0.2472,1.0788,1.116
2.525961926,0.2091,0.2827,1.0913,1.147
2.528369322,0.2697,0.3213,1.1010,1.178
2.530434322,0.3279,0.3598,1.1088,1.211
2.532627499,0.3826,0.3975,1.1120,1.241
2.534920364,0.4351,0.4319,1.1110,1.269
2.537346614,0.4827,0.4615,1.1023,1.289
2.540123124,0.5274,0.4830,1.0815,1.297
2.542672499,0.5599,0.4998,1.0531,1.293
2.545058072,0.5819,0.5089,1.0141,1.275
2.547285259,0.5900,0.5130,0.9674,1.244
2.549532655,0.5878,0.5138,0.9146,1.202
2.552182186,0.5775,0.5145,0.8528,1.151
2.557102759,0.5653,0.5160,0.7913,1.101
2.557447864,0.5555,0.5157,0.7287,1.051
2.570981197,0.5482,0.5184,0.6728,1.011
2.571157864,0.5409,0.5208,0.6217,0.975
2.571239166,0.5299,0.5257,0.5773,0.944
2.57131177,0.5116,0.5272,0.5426,0.913
2.571377864,0.4871,0.5294,0.5164,0.886
2.585724895,0.4595,0.5299,0.4952,0.859
2.586003645,0.4353,0.5243,0.4776,0.832
2.586109009,0.4138,0.5172,0.4690,0.812
2.586201249,0.3933,0.5079,0.4659,0.794
2.586286249,0.3731,0.4950,0.4693,0.777
2.586380259,0.3520,0.4822,0.4761,0.764
2.586470676,0.3310,0.4732,0.4839,0.753
2.588722864,0.3063,0.4671,0.4959,0.747
2.590730051,0.2800,0.4595,0.5125,0.743
2.593364791,0.2526,0.4512,0.5308,0.741
2.595457395,0.2284,0.4415,0.5521,0.743
2.597920103,0.2062,0.4287,0.5809,0.751
2.600222291,0.1896,0.4194,0.6169,0.770
2.602914843,0.1730,0.4104,0.6525,0.790
2.606065468,0.1544,0.4002,0.6845,0.808
2.607897291,0.1365,0.3872,0.7136,0.823
2.610530989,0.1231,0.3777,0.7373,0.837
2.612675832,0.1087,0.3689,0.7544,0.847
2.614779374,0.0960,0.3581,0.7678,0.853
2.617365364,0.0884,0.3508,0.7786,0.859
2.619814114,0.0840,0.3437,0.7876,0.863
2.622934791,0.0826,0.3386,0.7974,0.870
2.624857238,0.0838,0.3391,0.8103,0.882
2.627360728,0.0870,0.3396,0.8220,0.894
2.629558488,0.0933,0.3418,0.8367,0.909
2.631929061,0.1038,0.3467,0.8543,0.928
2.634365259,0.1241,0.3545,0.8697,0.947
2.636717343,0.1417,0.3620,0.8863,0.968
2.639551041,0.1620,0.3708,0.9068,0.993
2.642165884,0.1822,0.3804,0.9256,1.017
2.644494738,0.1988,0.3875,0.9381,1.034
2.646426613,0.2103,0.3919,0.9462,1.045
2.649182343,0.2150,0.3945,0.9503,1.051
2.651699426,0.2191,0.3923,0.9474,1.049
2.653898384,0.2216,0.3897,0.9403,1.042
