time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23.995898,-2.3924,0.6750,-4.3721,5.029
24.001054,-2.5900,0.6828,-4.2773,5.047
24.005728,-2.5145,0.3028,-4.0851,4.806
24.010819,-2.1826,-0.2710,-3.9231,4.498
24.020103,-1.6928,-0.9334,-3.4090,3.919
24.020766,-0.9618,-1.5767,-2.7039,3.274
24.025567,-0.1029,-2.0477,-1.8438,2.757
24.029227,0.7560,-2.4752,-1.2775,2.886
24.034061,1.6111,-2.8178,-1.1041,3.429
24.039342,2.2257,-3.2665,-1.4634,4.215
24.044068,2.4655,-3.5578,-2.0502,4.790
24.048610,2.7248,-3.7800,-2.7858,5.429
24.054472,2.9122,-3.6824,-3.2070,5.686
24.059461,3.0922,-3.3040,-3.2580,5.576
24.064446,3.3131,-2.9322,-3.0806,5.391
24.068346,3.5111,-2.6704,-2.9983,5.334
24.073574,3.5529,-2.5565,-2.9937,5.303
24.079255,3.7247,-2.6164,-3.2483,5.592
24.083802,3.9451,-2.5485,-3.3243,5.754
24.088057,3.9701,-2.7165,-3.3462,5.860
24.092933,3.9776,-2.7734,-2.8715,5.636
24.098600,3.7910,-3.1165,-2.7305,5.616
24.102506,3.5371,-3.3960,-2.7503,5.622
24.107608,3.2964,-3.5235,-3.1272,5.750
24.113687,3.0035,-3.5659,-3.7485,5.982
24.117361,2.7184,-3.6860,-4.1337,6.170
24.122400,2.3863,-4.1738,-4.0506,6.287
24.127043,1.7076,-5.0743,-3.4555,6.372
24.131929,1.3084,-6.4007,-3.3451,7.340
24.137660,1.2735,-7.2473,-3.7925,8.278
24.140720,1.5878,-7.3841,-4.7388,8.916
24.146098,2.0513,-6.9069,-5.6876,9.179
24.153235,2.4300,-6.2751,-6.2998,9.218
24.156105,2.8885,-5.7428,-6.7059,9.289
24.160134,3.1844,-5.3771,-6.3319,8.896
24.165077,3.6119,-5.2356,-5.8937,8.671
24.170756,4.1556,-4.9430,-5.2348,8.313
24.174881,4.6805,-4.6957,-4.7247,8.141
24.180752,5.0979,-4.3098,-4.3109,7.947
24.184133,5.1610,-3.9153,-3.6725,7.447
24.189886,4.8050,-3.7184,-3.0308,6.790
24.194328,4.2676,-3.5181,-2.5931,6.108
24.199638,3.6430,-3.3190,-2.6456,5.593
24.204478,2.9713,-2.8486,-3.0533,5.125
24.208433,2.0261,-2.4254,-3.7301,4.889
24.213481,1.0011,-1.9401,-4.5358,5.034
24.218345,-0.3610,-1.5014,-4.8343,5.075
24.223196,-1.7764,-1.2733,-4.4720,4.978
24.228049,-3.1046,-1.2972,-3.5896,4.920
24.233380,-4.4382,-1.5758,-2.1002,5.157
24.238281,-5.3512,-1.8698,-0.2225,5.673
24.242492,-6.1018,-2.1407,1.6541,6.675
24.247202,-6.6472,-2.4504,3.1516,7.754
24.253102,-6.9245,-2.7645,4.1491,8.533
24.258046,-7.0111,-3.0442,4.5887,8.915
24.262908,-7.1532,-3.2894,4.6710,9.155
24.266823,-7.2478,-3.4376,4.4127,9.155
24.271337,-7.2280,-3.4244,4.0091,8.947
24.276484,-6.9772,-3.1755,3.6075,8.472
24.281820,-6.3171,-2.7294,3.1124,7.553
24.286899,-5.4899,-2.2250,2.6932,6.507
24.290829,-4.6082,-1.7508,2.3583,5.465
24.295989,-3.8052,-1.3379,2.1449,4.568
24.300564,-3.0231,-1.0723,1.9274,3.742
24.305622,-2.3138,-0.8677,1.6634,2.979
24.310335,-1.6334,-0.7195,1.3539,2.240
24.315962,-1.0078,-0.7257,1.1158,1.669
24.320475,-0.3959,-0.8670,0.7591,1.219
24.324970,0.0709,-1.0791,0.4799,1.183
24.329948,0.5036,-1.3979,0.0067,1.486
24.335407,0.5957,-1.6923,-0.1619,1.801
24.340063,0.5684,-2.2303,0.4896,2.353
24.344369,0.7628,-2.6624,1.5530,3.175
24.349570,1.1346,-2.8545,2.3375,3.860
24.354076,1.4219,-2.8520,2.8590,4.281
24.358957,1.7810,-2.6618,3.1017,4.459
24.363500,2.0633,-2.3343,3.0724,4.376
24.368533,2.1633,-2.0200,3.0002,4.214
24.373307,2.0060,-1.7429,3.0268,4.028
24.378194,1.6125,-1.5705,3.0214,3.768
24.384054,1.1773,-1.5146,3.0881,3.635
24.388333,0.7767,-1.3698,3.3569,3.708
24.392086,0.4523,-1.2393,3.6296,3.862
24.397203,-0.0126,-1.0923,3.8780,4.029
24.403189,-0.3191,-0.9909,4.1596,4.288
24.406947,-0.5153,-0.7967,4.3790,4.481
24.411756,-0.6712,-0.5409,4.5935,4.674
24.416617,-0.8686,-0.3071,4.7286,4.817
24.422395,-0.9883,-0.0474,4.8270,4.927
24.426730,-1.1361,0.2070,4.8739,5.009
24.431027,-1.2558,0.5069,4.8664,5.051
24.436255,-1.4412,0.8262,4.9947,5.264
24.441532,-1.6138,1.1700,4.9227,5.311
24.445428,-1.7283,1.4459,4.8095,5.311
24.449932,-1.8303,1.7453,4.8112,5.435
24.455648,-1.8870,2.0931,4.8808,5.636
24.461059,-2.0063,2.4804,5.0573,5.979
24.465147,-2.0429,2.9131,5.2246,6.321
24.470203,-1.9997,3.3007,5.3389,6.588
24.475298,-2.0304,3.6532,5.5944,6.983
24.480286,-1.9798,4.0018,5.8622,7.369
24.484475,-1.8911,4.3488,6.0545,7.691
24.489839,-1.7951,4.6535,6.2748,8.016
24.494328,-1.6433,5.0041,6.3610,8.259
24.499601,-1.3419,5.3832,6.1709,8.298
24.504105,-1.3523,5.6042,6.3513,8.578
24.508493,-1.3031,5.8675,6.4144,8.790
24.513857,-1.1103,6.0848,6.3272,8.848
24.519457,-1.0298,6.2104,6.4414,9.007
24.523222,-0.9342,6.3476,6.4264,9.081
24.527643,-0.8019,6.4076,6.3543,9.060
24.532812,-0.6568,6.4600,6.2919,9.042
24.537561,-0.6400,6.4378,6.3158,9.041
24.542909,-0.5099,6.4009,6.1176,8.869
24.547695,-0.4272,6.3325,5.8818,8.653
24.551575,-0.3730,6.1968,5.6752,8.411
24.557203,-0.2907,6.1331,5.5236,8.259
24.562083,-0.1673,6.1632,5.4979,8.261
24.566526,-0.0490,6.1678,5.5833,8.320
24.571361,-0.0322,6.1567,5.5449,8.286
24.576510,-0.0458,6.1394,5.3398,8.137
24.581168,-0.1112,6.1376,5.1976,8.043
24.586438,-0.1559,6.0718,4.8671,7.783
24.590422,-0.2893,5.9181,4.4563,7.414
24.595978,-0.5444,5.7623,4.2041,7.154
24.600887,-0.8435,5.5850,3.9646,6.901
24.604969,-1.3495,5.3137,3.5157,6.513
24.609810,-1.7450,4.8687,2.6124,5.794
24.615520,-2.1477,4.2826,1.5489,5.035
24.620040,-2.5942,3.4324,0.2916,4.312
24.624207,-3.1493,2.4346,-1.1430,4.141
24.629787,-3.5364,1.2750,-2.7230,4.642
24.634691,-3.1373,0.0739,-3.8184,4.943
24.639305,-2.1411,-1.3362,-4.5781,5.228
24.643624,-1.0610,-3.1633,-5.8521,6.736
24.651606,-0.2905,-5.3335,-7.5760,9.270
24.653837,0.2994,-7.8130,-9.6396,12.412
24.659123,0.9395,-10.3527,-11.4662,15.477
24.663226,1.8595,-12.8610,-13.0148,18.392
24.669408,2.9455,-14.9149,-14.3368,20.897
24.672730,4.3062,-16.2618,-15.4180,22.819
24.679137,4.9745,-16.2827,-15.8883,23.288
24.681956,4.8506,-14.6824,-15.6019,21.966
24.687568,3.4355,-11.8139,-14.1471,18.749
24.692008,1.5609,-8.2513,-11.3468,14.116
24.697265,1.1104,-4.8955,-8.7292,10.070
24.702988,1.4103,-2.1346,-6.4446,6.934
24.708960,1.9265,0.0759,-4.7546,5.131
24.711202,2.3719,1.9083,-3.8995,4.947
24.715983,2.3962,3.3122,-3.6136,5.456
24.722990,2.3091,4.5121,-3.3995,6.103
24.725752,2.0247,5.5056,-2.7273,6.469
24.730077,1.5477,6.2164,-1.3727,6.552
24.735922,0.7758,6.4610,0.5757,6.533
24.740327,-0.5860,5.7963,2.8139,6.470
24.747836,-2.2078,4.5348,4.9603,7.074
24.749972,-3.8073,3.0172,6.9502,8.480
24.754964,-5.3246,1.4136,9.0283,10.576
24.760297,-6.7277,-0.2599,10.8333,12.755
24.764667,-7.6083,-1.8872,11.8559,14.213
24.770239,-6.8858,-2.8461,10.9719,13.263
24.774716,-5.7651,-3.5554,7.9612,10.453
24.779297,-4.9019,-4.4368,4.9296,8.247
24.784578,-4.1353,-5.5664,3.2091,7.641
24.788883,-3.1047,-7.0175,1.9777,7.924
24.793731,-2.1769,-8.6125,0.4986,8.897
24.799388,-1.0161,-10.0592,-1.9645,10.299
24.802942,0.0668,-10.9990,-5.8131,12.441
24.809692,1.1383,-11.1472,-11.5105,16.064
24.812794,1.1701,-10.4350,-18.3567,21.148
24.819085,0.9025,-8.8907,-21.2715,23.072
24.822706,2.3974,-6.2212,-14.3100,15.787
24.828517,4.3824,-3.2014,-4.0983,6.801
24.832823,5.6839,-0.1984,6.5044,8.640
24.837338,6.7175,2.7755,16.1017,17.666
24.841782,7.4446,5.4549,23.0809,24.858
24.847692,7.4006,7.4945,26.1130,28.157
24.851496,6.1776,8.8306,24.9157,27.147
24.856154,4.3556,9.4237,19.4897,22.082
24.862576,1.9107,9.4686,13.6938,16.758
24.866360,-0.6695,9.4672,9.3746,13.340
24.871378,-3.2051,9.2238,5.9901,11.456
24.875466,-5.6274,8.4542,2.3180,10.417
24.881066,-8.5213,7.3413,-1.9486,11.415
24.886293,-11.3191,5.5749,-6.1713,14.046
24.890046,-13.2843,3.2637,-7.8137,15.754
24.895577,-13.8096,1.0492,-6.1541,15.155
24.902520,-12.6976,-0.5015,-3.1122,13.083
24.905667,-10.6127,-1.2814,-0.4707,10.700
24.910669,-7.7530,-1.4699,1.3234,8.001
24.915508,-4.7761,-1.3655,2.6819,5.645
24.919655,-1.8777,-1.2302,3.7885,4.404
24.925230,0.8132,-1.1488,4.9310,5.128
24.929762,3.0731,-1.2751,5.7950,6.682
24.933508,4.8727,-1.5196,5.8502,7.764
24.939620,5.9392,-1.7571,5.1145,8.032
24.943606,6.2123,-1.8686,3.7116,7.474
24.948108,5.3454,-2.0280,2.0574,6.076
24.953632,3.7105,-2.0788,1.0588,4.383
24.958175,2.3803,-1.5104,0.4602,2.856
24.962668,1.4128,-0.6711,0.2884,1.590
24.968872,0.6732,0.2185,0.4076,0.817
24.972556,0.1623,0.9168,0.6016,1.108
24.977771,-0.1820,1.5098,0.7391,1.691
24.982209,-0.3051,1.8426,0.7058,1.997
24.986827,-0.2797,2.0449,0.5221,2.129
24.992460,-0.1804,2.0549,0.3707,2.096
24.997783,-0.0484,1.7798,0.3458,1.814
25.001429,0.1587,1.4353,0.4573,1.515
25.006672,0.3897,0.9670,0.5332,1.171
25.011020,0.5603,0.4755,0.5733,0.932
25.015708,0.7749,0.0517,0.6487,1.012
25.022525,0.9367,-0.3974,0.4931,1.131
25.026983,1.0956,-0.7596,0.2302,1.353
25.030744,1.1222,-1.1187,-0.1026,1.588
25.035718,1.1432,-1.4125,-0.5536,1.900
25.041502,1.2205,-1.5505,-0.9348,2.183
25.045968,1.2772,-1.5256,-1.2564,2.353
25.049777,1.3562,-1.3501,-1.4997,2.431
25.054525,1.3238,-0.9334,-1.6293,2.297
25.060229,1.1250,-0.3379,-1.6476,2.023
25.064421,0.9061,0.1540,-1.6939,1.927
25.069517,0.5575,0.6879,-1.5697,1.802
25.073823,0.2193,1.0797,-1.3495,1.742
25.079703,-0.2582,1.2574,-1.0858,1.681
25.084586,-0.7276,1.3406,-0.8504,1.746
25.089473,-1.1782,1.2290,-0.5494,1.789
25.093622,-1.4589,1.0923,-0.2450,1.839
25.099734,-1.5437,1.0503,0.0700,1.868
25.103365,-1.4815,1.0095,0.3142,1.820
25.108021,-1.2160,0.9510,0.3756,1.589
25.112714,-0.8898,0.8250,0.3453,1.262
25.118569,-0.4654,0.6293,0.1016,0.789
25.122062,-0.1300,0.4882,0.1420,0.525
25.127785,0.2093,0.2681,0.0692,0.347
25.133167,0.5286,0.1842,0.1777,0.587
25.137258,0.8749,0.0045,0.0033,0.875
25.141681,1.2054,-0.0461,-0.1355,1.214
25.146573,1.4202,-0.0514,-0.2169,1.438
25.152689,1.6982,-0.1811,-0.5446,1.793
25.156472,1.9530,-0.1578,-0.8149,2.122
25.161324,2.0843,-0.0774,-0.8990,2.271
25.166169,2.1188,0.0194,-0.9314,2.315
25.171110,2.0686,-0.0135,-1.0125,2.303
25.175598,1.9077,-0.0564,-1.1593,2.233
25.180345,1.7562,-0.0663,-1.1610,2.106
25.186587,1.4731,-0.0575,-1.0865,1.831
25.190145,1.3642,-0.0656,-1.1078,1.759
25.195480,1.0950,-0.0788,-1.1169,1.566
25.200799,0.7830,-0.1710,-1.1374,1.391
25.204544,0.3519,-0.4305,-1.5083,1.608
25.209849,-0.1002,-0.7399,-2.0713,2.202
25.214133,-0.5584,-0.9843,-2.5917,2.828
25.219882,-0.9796,-1.0923,-2.8234,3.182
25.224722,-1.3085,-1.2459,-3.0613,3.555
25.229605,-1.4515,-1.1080,-2.6504,3.219
25.233605,-1.5044,-1.0662,-2.3891,3.018
25.239022,-1.4816,-1.0480,-2.4292,3.032
25.243731,-1.4931,-1.0387,-2.9269,3.446
25.249325,-1.4796,-1.0140,-3.7162,4.126
25.253057,-1.3911,-0.9432,-4.3195,4.635
25.259415,-1.2692,-0.9179,-4.3675,4.640
25.262640,-1.0385,-0.8384,-3.1803,3.449
25.267143,-0.6250,-1.0134,-1.9887,2.318
25.272930,-0.0872,-1.4588,-1.5716,2.146
25.276721,0.5754,-1.8960,-1.7501,2.644
25.282574,1.1453,-2.2936,-2.3047,3.447
25.286898,1.3303,-2.5486,-2.6039,3.879
25.292902,1.8867,-2.5486,-2.6038,4.103
25.296570,2.5065,-2.2844,-2.1556,4.018
25.301373,3.0063,-2.0218,-1.8586,4.072
25.306115,3.3811,-1.8060,-1.9999,4.324
25.311662,3.3643,-1.7660,-2.5327,4.566
25.316060,3.1245,-1.8730,-3.2122,4.857
25.320685,2.8694,-1.9409,-3.6270,5.016
25.326560,2.8181,-2.1093,-3.1971,4.755
25.331177,2.8258,-2.0842,-2.1696,4.127
25.335348,3.1138,-2.3630,-1.4542,4.171
25.340344,3.4518,-2.5551,-1.1047,4.434
25.344995,3.5682,-2.9135,-1.3734,4.807
25.350847,3.4603,-3.3990,-1.9889,5.242
25.355321,3.1135,-3.8084,-2.7598,5.640
25.360544,2.7461,-3.9101,-3.0577,5.673
25.363890,2.4236,-3.8340,-3.1224,5.507
25.370510,2.0380,-3.7724,-2.9301,5.193
25.374443,1.6259,-4.1196,-2.6742,5.174
25.380066,1.2706,-5.0062,-2.7269,5.841
25.385387,1.0018,-5.9814,-3.0039,6.768
25.388853,0.8794,-6.7716,-3.5525,7.697
25.392819,0.9419,-7.0582,-4.1542,8.244
25.398342,1.2743,-6.7144,-4.7532,8.325
25.402977,1.7551,-6.0490,-5.3237,8.247
25.407781,2.2276,-5.5070,-5.6247,8.181
25.412598,2.8245,-5.1289,-5.8516,8.278
25.417943,3.3810,-4.9122,-5.5518,8.148
25.422496,4.0686,-4.8714,-5.2839,8.259
25.428050,4.6981,-5.0330,-4.9843,8.500
25.431712,5.0699,-5.1008,-4.1957,8.326
25.436868,5.5341,-5.3856,-3.7591,8.588
25.441521,5.8536,-5.4095,-3.2011,8.589
25.446339,5.7762,-5.3116,-2.5595,8.254
25.450816,5.2770,-5.0233,-1.8988,7.529
25.456706,4.4905,-4.5138,-1.4884,6.539
25.461321,3.6532,-3.7640,-1.6353,5.494
25.465795,2.5362,-2.9178,-2.2683,4.482
25.470118,1.0718,-2.1073,-3.3347,4.088
25.476032,-0.6091,-1.5194,-4.7369,5.012
25.480246,-2.4347,-1.1478,-6.2204,6.778
25.485497,-4.3716,-0.9985,-7.0765,8.378
25.489806,-6.0621,-0.9652,-6.6879,9.078
25.494665,-7.1309,-0.9056,-4.5577,8.511
25.499916,-7.5730,-0.7842,-1.4879,7.757
25.504301,-7.6132,-0.6318,1.5621,7.797
25.510425,-7.3691,-0.5529,3.7332,8.279
25.514338,-7.0463,-0.6085,5.2645,8.817
25.521164,-6.6823,-0.8428,6.1669,9.132
25.523613,-6.2645,-1.1040,6.3527,8.990
25.528180,-5.5121,-1.3218,5.6361,7.994
25.534118,-4.8263,-1.5202,4.7362,6.931
25.538431,-4.2060,-1.6349,4.2139,6.174
25.543107,-3.7285,-1.6733,4.1631,5.834
25.548179,-3.2634,-1.6693,4.3897,5.719
25.553552,-2.8000,-1.6113,4.6735,5.681
25.558192,-2.3017,-1.5305,4.6727,5.429
25.563842,-1.7586,-1.4771,4.3143,4.887
25.567950,-1.1632,-1.3867,3.7028,4.121
25.571747,-0.5090,-1.2569,2.7730,3.087
25.577000,0.0698,-1.1426,1.7537,2.094
25.582637,0.6901,-1.1372,0.8136,1.559
25.588105,1.0441,-1.1716,-0.0651,1.571
25.592018,1.0749,-1.3109,-0.6472,1.815
25.595925,1.0355,-1.7084,-0.2072,2.008
25.602435,0.9503,-2.0865,0.8579,2.448
25.606857,0.9097,-2.2943,1.9983,3.176
25.610948,1.0084,-2.4012,2.8604,3.868
25.615577,1.2142,-2.4427,3.2350,4.232
25.621862,1.4164,-2.4258,3.2676,4.309
25.626122,1.5336,-2.3074,3.0783,4.141
25.630516,1.4780,-2.2288,2.7794,3.857
25.635021,1.2911,-2.1086,2.5865,3.578
25.642002,0.9956,-2.0260,2.5508,3.406
25.644848,0.7049,-1.9145,2.5088,3.234
25.651841,0.5074,-1.9008,2.5165,3.194
25.654164,0.3620,-1.7436,2.7775,3.299
25.659453,0.2464,-1.5266,3.1771,3.533
25.663997,0.1287,-1.3648,3.6840,3.931
25.668472,0.1282,-1.1674,4.0856,4.251
25.673322,0.1009,-0.9295,4.2429,4.345
25.678424,0.1110,-0.7469,4.3427,4.408
25.683745,0.0890,-0.5214,4.3867,4.419
25.687715,-0.1163,-0.3460,4.5006,4.515
25.692682,-0.2710,-0.0886,4.6732,4.682
25.698330,-0.5760,0.2202,4.9289,4.967
25.703317,-0.7554,0.5187,4.8645,4.950
25.707906,-0.9204,0.8095,4.5774,4.739
25.712147,-1.1112,1.1003,4.3255,4.599
25.716989,-1.2798,1.3819,4.2587,4.657
25.722199,-1.4480,1.6524,4.4430,4.957
25.726697,-1.5565,1.9360,4.5313,5.168
25.731113,-1.4984,2.3240,4.5331,5.310
25.737597,-1.6479,2.6276,4.9293,5.824
25.740950,-1.5795,2.9594,5.1218,6.123
25.745768,-1.5922,3.2093,5.3961,6.477
25.751248,-1.5879,3.5280,5.5276,6.747
25.755995,-1.4875,3.8075,5.6729,6.992
25.760708,-1.4153,4.1172,5.7868,7.242
25.766333,-1.3230,4.4041,5.8174,7.415
25.770243,-1.4352,4.5245,6.0905,7.722
25.775108,-1.2500,4.8160,5.9816,7.780
25.780324,-1.2987,4.9746,6.1873,8.045
25.785254,-1.3471,5.1228,6.2046,8.158
25.789352,-1.3134,5.3753,6.1219,8.252
25.794759,-1.2428,5.5530,5.8960,8.194
25.799464,-1.2144,5.7540,5.7468,8.222
25.804454,-1.1497,5.8995,5.6216,8.230
25.809945,-1.0514,6.0278,5.5801,8.281
25.814204,-0.9747,6.1008,5.4240,8.221
25.819608,-0.9082,6.1256,5.1844,8.076
25.823307,-0.7307,6.1504,4.9453,7.926
25.827984,-0.5756,6.2161,4.8591,7.911
25.834238,-0.4645,6.2703,4.8517,7.942
25.838203,-0.3904,6.2626,4.6717,7.823
25.842631,-0.3301,6.2412,4.5535,7.733
25.847160,-0.3389,6.2539,4.5329,7.731
25.852164,-0.4404,6.2527,4.3852,7.650
25.856615,-0.5800,6.2687,4.2055,7.571
25.861923,-0.7543,6.2731,3.9415,7.447
25.866661,-1.0658,6.2752,3.5642,7.295
25.871532,-1.2810,6.2246,3.2004,7.115
25.876292,-1.5190,6.1021,2.6869,6.838
25.881623,-1.8516,5.8232,2.1418,6.475
25.887364,-2.1571,5.2413,1.0957,5.773
25.891074,-2.4231,4.3623,-0.5225,5.017
25.896256,-2.6135,3.1975,-2.9372,5.068
25.901581,-2.5352,1.8715,-4.8819,5.811
25.905379,-2.0181,0.5354,-6.0148,6.367
25.911257,-1.3296,-1.0258,-6.3215,6.541
25.915511,-0.5201,-2.6518,-6.6516,7.180
25.920111,0.1948,-4.5655,-7.3583,8.662
25.924748,1.0928,-6.5972,-8.7368,11.002
25.931251,2.0731,-8.7880,-10.5618,13.895
25.934435,2.7807,-11.0903,-12.0802,16.633
25.939633,3.3367,-13.2889,-13.2084,19.031
25.943877,3.2197,-15.2698,-13.9591,20.938
25.948802,2.8900,-16.5638,-14.3875,22.129
25.954248,3.0310,-15.8632,-14.0278,21.392
25.958359,2.5119,-13.2773,-12.4186,18.353
25.963070,1.5297,-9.7499,-9.9886,14.042
25.968370,1.6044,-6.2946,-7.8509,10.190
25.972948,2.0004,-3.4455,-5.9508,7.161
25.977597,2.3285,-1.2460,-4.4060,5.137
25.982427,2.4906,0.5379,-3.0665,3.987
25.987238,2.3120,1.9285,-2.1564,3.703
25.992068,1.9786,3.0962,-1.3915,3.929
25.997816,1.3909,3.9550,-0.4246,4.214
26.001745,0.3085,4.2804,1.0616,4.421
26.006631,-1.4655,3.6424,2.7451,4.791
26.011618,-3.4451,2.0657,3.9549,5.637
26.016098,-5.3204,0.2925,5.2702,7.495
26.021306,-6.8395,-1.2637,6.7371,9.683
26.026158,-7.7569,-2.3524,8.0774,11.443
26.030701,-7.4163,-2.7734,8.7877,11.829
26.036573,-5.7846,-2.5763,8.0135,10.213
26.040728,-3.8850,-2.2535,5.2327,6.896
26.045437,-2.5371,-2.3685,1.4360,3.756
26.050100,-1.6792,-3.0191,-1.5342,3.780
26.055135,-1.0684,-3.9515,-2.9315,5.035
26.059905,-0.2041,-4.7087,-3.3598,5.788
26.064556,1.0277,-4.9530,-3.5136,6.159
26.069508,2.6458,-4.6097,-3.6402,6.442
26.074561,3.9842,-3.8485,-3.6637,6.641
26.079517,4.2894,-3.0760,-3.3173,6.234
26.084465,4.2865,-2.2553,-2.0577,5.263
26.088923,4.6105,-1.1289,0.8340,4.819
26.094457,4.9806,0.1226,5.2191,7.215
26.099492,5.2008,1.5524,9.4743,10.919
26.103880,4.9808,3.0834,12.7461,14.028
26.108272,4.2741,4.5299,14.7856,16.044
26.113625,3.1035,5.7013,15.5424,16.844
26.118204,1.6089,6.3350,14.1037,15.545
26.123212,-0.1470,6.4226,11.1290,12.850
26.128603,-2.0764,6.1809,7.5386,9.967
26.132666,-4.1969,5.5953,3.9813,8.048
26.139398,-6.4517,4.8119,0.9528,8.105
26.142775,-8.5386,3.9193,-1.4879,9.512
26.147046,-10.1970,2.8655,-2.9478,10.995
26.152184,-11.2438,1.8665,-3.0805,11.807
26.156855,-11.3946,0.9401,-1.7462,11.566
26.162249,-10.2903,0.3742,-0.5034,10.309
26.166846,-8.3372,0.2674,0.1122,8.342
26.171454,-5.8635,0.4193,0.7011,5.920
26.176541,-3.3712,0.5436,1.5416,3.747
26.181769,-1.0059,0.5335,2.4541,2.705
26.186835,1.0812,0.3608,3.2553,3.449
26.191001,2.7158,-0.0818,3.7043,4.594
26.196097,3.8504,-0.6798,3.5642,5.291
26.201444,4.3504,-1.3403,3.2123,5.571
26.206056,4.4502,-1.9013,2.6228,5.504
26.210533,4.1859,-2.2539,2.0424,5.174
26.215237,3.7067,-2.3628,1.7476,4.730
26.220135,3.3759,-2.0588,1.6087,4.269
26.224919,3.1297,-1.5411,1.6895,3.876
26.229794,2.8802,-0.8385,1.7599,3.478
26.234861,2.5941,-0.1882,1.6834,3.098
26.239753,2.1924,0.3958,1.5247,2.700
26.244204,1.5580,0.8777,1.2572,2.186
26.251851,0.8368,1.2577,0.8399,1.728
26.254385,0.1821,1.4881,0.4331,1.560
26.258892,-0.4279,1.5785,0.2017,1.648
26.263042,-0.9835,1.5365,0.1670,1.832
26.269261,-1.4079,1.3143,0.2597,1.943
26.273252,-1.8135,0.9431,0.2714,2.062
26.278392,-1.9978,0.5834,0.2355,2.095
26.282644,-1.9901,0.2425,0.2283,2.018
26.288110,-1.7584,-0.0557,0.2208,1.773
26.292361,-1.3016,-0.2155,0.2341,1.340
26.297061,-0.7456,-0.2175,0.3046,0.834
26.302792,-0.1630,-0.1359,0.2557,0.332
26.306631,0.3762,0.0962,0.1740,0.426
26.312501,0.8770,0.2970,0.0888,0.930
26.316951,1.1985,0.3495,-0.0115,1.248
26.321228,1.4560,0.3926,-0.1028,1.511
26.326533,1.6592,0.4715,-0.0829,1.727
26.331223,1.8042,0.5669,0.0835,1.893
26.336781,1.8030,0.6022,0.2830,1.922
26.340832,1.7497,0.6154,0.5054,1.922
26.345823,1.6523,0.5226,0.6495,1.851
26.350666,1.4375,0.4098,0.8447,1.717
26.355541,1.1008,0.1719,0.9766,1.482
26.360456,0.7474,-0.0426,0.9478,1.208
26.365032,0.4366,-0.2097,0.7281,0.874
26.370282,0.1202,-0.3101,0.4404,0.552
26.374596,-0.1474,-0.3578,0.1622,0.420
26.380405,-0.3598,-0.4006,-0.3833,0.661
26.384173,-0.5667,-0.3786,-0.8346,1.078
26.389251,-0.8444,-0.2752,-1.1346,1.441
26.394154,-0.9777,-0.0619,-1.4028,1.711
26.399382,-1.0411,0.0820,-1.7619,2.048
26.403751,-1.1781,0.1684,-2.0802,2.397
26.408191,-1.1607,0.3644,-2.2203,2.532
26.413876,-1.2161,0.5597,-1.9079,2.331
26.418393,-1.1198,0.5892,-1.6007,2.040
26.422767,-0.9315,0.7159,-1.1923,1.674
26.428360,-0.8189,0.8487,-0.4943,1.279
26.432613,-0.4747,0.7967,-0.2124,0.951
26.438342,-0.1344,0.6820,-0.3100,0.761
26.442256,0.2736,0.6127,-0.3657,0.764
26.446963,0.5431,0.3590,-0.4153,0.772
26.451843,0.8010,0.1939,-0.3016,0.878
26.456902,1.0398,-0.0933,0.0016,1.044
26.461700,1.1766,-0.4643,0.2574,1.291
26.466536,1.1934,-0.8641,0.3205,1.508
26.471333,1.1629,-1.1611,0.2617,1.664
26.476660,1.1193,-1.3553,0.1036,1.761
26.481435,1.0051,-1.5782,-0.3114,1.897
26.486038,1.0785,-1.5143,-0.2731,1.879
26.490692,1.0084,-1.5153,-0.3611,1.856
26.495409,0.9044,-1.5045,-0.6212,1.862
26.500903,0.6988,-1.5559,-1.2659,2.124
26.505064,0.4751,-1.6189,-2.1435,2.728
26.510588,0.1807,-1.7099,-3.0668,3.516
26.515643,-0.0812,-1.7309,-3.9539,4.317
26.519973,-0.2194,-1.4141,-4.3456,4.575
26.525184,-0.2720,-1.3289,-4.8066,4.994
26.529354,-0.2620,-1.1072,-4.9301,5.060
26.534695,-0.1362,-0.9379,-4.8956,4.987
26.539034,0.0676,-0.9002,-4.9304,5.012
26.543613,0.2998,-1.1182,-4.9790,5.112
26.549563,0.4825,-1.5488,-4.7950,5.062
26.554131,0.7141,-2.0102,-4.3021,4.802
26.558534,0.9800,-2.5189,-3.7063,4.587
26.563087,1.2690,-2.8912,-3.0244,4.372
26.568279,1.5311,-3.3033,-2.5124,4.424
26.572923,1.9051,-3.5560,-2.5767,4.787
26.578271,2.1998,-3.6132,-3.1356,5.266
26.584000,2.2757,-3.5751,-4.0141,5.837
26.587174,2.2714,-3.3988,-4.9490,6.419
26.592141,2.2163,-3.2114,-5.6274,6.848
26.596997,2.3102,-2.9752,-5.6934,6.827
26.603821,2.5756,-2.9011,-5.6333,6.840
26.607062,3.0284,-2.7957,-5.2698,6.690
26.611584,3.4308,-2.8019,-4.6815,6.445
26.616380,4.1931,-2.9432,-4.4286,6.772
26.621804,4.7892,-2.9901,-4.0586,6.953
26.625734,5.1664,-2.9688,-3.2728,6.798
